acropolis athens,45,1,26,0.038461538461538464
acropolis athens,450,2,4,0.5
acropolis athens,454,5,1,5.0
acropolis athens,46,1,17,0.058823529411764705
acropolis athens,47,1,15,0.06666666666666667
acropolis athens,479,1,1,1.0
acropolis athens,48,1,18,0.05555555555555555
acropolis athens,480,3,3,1.0
acropolis athens,4q6,1,1,1.0
acropolis athens,4th,17,31,0.5483870967741935
acropolis athens,5,2,111,0.018018018018018018
acropolis athens,5,000,1,7,0.14285714285714285
acropolis athens,5000,1,2,0.5
acropolis athens,500view,1,1,1.0
acropolis athens,50view,11,6,1.8333333333333333
acropolis athens,512,2,2,1.0
acropolis athens,520,1,4,0.25
acropolis athens,525,1,2,0.5
acropolis athens,5a,1,1,1.0
acropolis athens,5th,28,16,1.75
acropolis athens,5ου,1,1,1.0
acropolis athens,6,1,108,0.009259259259259259
acropolis athens,6.2,5,1,5.0
acropolis athens,60,5,26,0.19230769230769232
acropolis athens,600,2,10,0.2
acropolis athens,600view,1,1,1.0
acropolis athens,624,1,1,1.0
acropolis athens,63.0,5,1,5.0
acropolis athens,64,2,10,0.2
acropolis athens,650,2,3,0.6666666666666666
acropolis athens,67,2,8,0.25
acropolis athens,69.5,5,1,5.0
acropolis athens,6me,1,1,1.0
acropolis athens,6th,5,24,0.20833333333333334
acropolis athens,700view,1,1,1.0
acropolis athens,80,3,34,0.08823529411764706
acropolis athens,800view,1,1,1.0
acropolis athens,85,1,18,0.05555555555555555
acropolis athens,86,1,6,0.16666666666666666
acropolis athens,900view,1,1,1.0
acropolis athens,97.8,5,1,5.0
acropolis athens,9c,2,1,2.0
acropolis athens,a.d,1,11,0.09090909090909091
acropolis athens,a6,1,1,1.0
acropolis athens,abigfave,1,20,0.05
acropolis athens,ac,1,7,0.14285714285714285
acropolis athens,academy,15,8,1.875
acropolis athens,accent,1,7,0.14285714285714285
acropolis athens,access,3,27,0.1111111111111111
acropolis athens,accessible,2,15,0.13333333333333333
acropolis athens,accomodate,1,1,1.0
acropolis athens,account,5,11,0.45454545454545453
acropolis athens,achievement,20,5,4.0
acropolis athens,acroploi,2,1,2.0
acropolis athens,acropol,1,1,1.0
acropolis athens,acropole,7,1,7.0
acropolis athens,acropolei,1,1,1.0
acropolis athens,acropoli,712,3,237.33333333333334
acropolis athens,acropolismuseum,16,1,16.0
acropolis athens,action,3,27,0.1111111111111111
acropolis athens,ad,22,33,0.6666666666666666
acropolis athens,address:cityathen,15,1,15.0
acropolis athens,address:cityathenspropylaea,1,1,1.0
acropolis athens,address:countrygreece,15,1,15.0
acropolis athens,aeschylus,2,1,2.0
acropolis athens,af,1,7,0.14285714285714285
acropolis athens,afternoon,1,46,0.021739130434782608
acropolis athens,age,1,36,0.027777777777777776
acropolis athens,agora,13,6,2.1666666666666665
acropolis athens,agreement,5,7,0.7142857142857143
acropolis athens,aided,5,2,2.5
acropolis athens,ainsi,1,15,0.06666666666666667
acropolis athens,air,1,48,0.020833333333333332
acropolis athens,akropoli,19,2,9.5
acropolis athens,alabaster,1,6,0.16666666666666666
acropolis athens,album,15,8,1.875
acropolis athens,albumen,30,5,6.0
acropolis athens,alive,1,5,0.2
acropolis athens,alkamene,4,1,4.0
acropolis athens,alliance,5,3,1.6666666666666667
acropolis athens,allow,6,28,0.21428571428571427
acropolis athens,altar,4,32,0.125
acropolis athens,amazing,1,43,0.023255813953488372
acropolis athens,amazonomachy,5,1,5.0
acropolis athens,ambrareview,30,4,7.5
acropolis athens,american,1,34,0.029411764705882353
acropolis athens,ammunition,5,5,1.0
acropolis athens,amphiprostyle,1,1,1.0
acropolis athens,amphitheater,2,3,0.6666666666666666
acropolis athens,amphitheatre,2,9,0.2222222222222222
acropolis athens,anafiotika,1,1,1.0
acropolis athens,ancient,52,53,0.9811320754716981
acropolis athens,ancientgreece,25,2,12.5
acropolis athens,andor,15,5,3.0
acropolis athens,annia,1,1,1.0
acropolis athens,annotated,20,1,20.0
acropolis athens,annotation,1,1,1.0
acropolis athens,antiquity,4,10,0.4
acropolis athens,appear,6,35,0.17142857142857143
acropolis athens,applied,1,7,0.14285714285714285
acropolis athens,april,1,63,0.015873015873015872
acropolis athens,aptero,3,1,3.0
acropolis athens,arbitraire,1,1,1.0
acropolis athens,archaic,2,3,0.6666666666666666
acropolis athens,archaique,1,1,1.0
acropolis athens,architect,13,79,0.16455696202531644
acropolis athens,architectural,9,44,0.20454545454545456
acropolis athens,architecture,20,122,0.16393442622950818
acropolis athens,archon,2,1,2.0
acropolis athens,arcopoli,1,1,1.0
acropolis athens,area,8,101,0.07920792079207921
acropolis athens,areopagitou,1,1,1.0
acropolis athens,areopagus,2,1,2.0
acropolis athens,aristophane,2,1,2.0
acropolis athens,aristotle',15,1,15.0
acropolis athens,array,1,7,0.14285714285714285
acropolis athens,arrephoroi,3,1,3.0
acropolis athens,arsenal,1,3,0.3333333333333333
acropolis athens,art,32,108,0.2962962962962963
acropolis athens,artemi,2,1,2.0
acropolis athens,artesian,2,1,2.0
acropolis athens,artist,1,43,0.023255813953488372
acropolis athens,artistic,2,22,0.09090909090909091
acropolis athens,artwork,3,32,0.09375
acropolis athens,aspasia,1,1,1.0
acropolis athens,assemblage,1,1,1.0
acropolis athens,atene,15,1,15.0
acropolis athens,athen,767,5,153.4
acropolis athens,athena,59,4,14.75
acropolis athens,athena',3,1,3.0
acropolis athens,athenae,15,1,15.0
acropolis athens,athenian,35,4,8.75
acropolis athens,athletic,1,3,0.3333333333333333
acropolis athens,athína,15,1,15.0
acropolis athens,atop,2,34,0.058823529411764705
acropolis athens,attica,18,1,18.0
acropolis athens,atticus,12,1,12.0
acropolis athens,attracted,2,9,0.2222222222222222
acropolis athens,attraction,1,34,0.029411764705882353
acropolis athens,attributed,5,8,0.625
acropolis athens,au,4,36,0.1111111111111111
acropolis athens,audience,2,16,0.125
acropolis athens,av,3,11,0.2727272727272727
acropolis athens,avec,1,27,0.037037037037037035
acropolis athens,ayant,1,2,0.5
acropolis athens,b.c,11,7,1.5714285714285714
acropolis athens,b.c.e,14,2,7.0
acropolis athens,b5,2,1,2.0
acropolis athens,b7,2,3,0.6666666666666666
acropolis athens,b9,1,1,1.0
acropolis athens,ba,6,26,0.23076923076923078
acropolis athens,backed,2,3,0.6666666666666666
acropolis athens,background,1,77,0.012987012987012988
acropolis athens,barrier,2,8,0.25
acropolis athens,base,13,66,0.19696969696969696
acropolis athens,bastion,4,4,1.0
acropolis athens,battle,11,29,0.3793103448275862
acropolis athens,bb,1,4,0.25
acropolis athens,bc,61,18,3.388888888888889
acropolis athens,bce,5,7,0.7142857142857143
acropolis athens,bd,2,3,0.6666666666666666
acropolis athens,beam,1,11,0.09090909090909091
acropolis athens,bear,3,22,0.13636363636363635
acropolis athens,beaten,2,1,2.0
acropolis athens,beautiful,2,74,0.02702702702702703
acropolis athens,beauty,2,27,0.07407407407407407
acropolis athens,began,6,63,0.09523809523809523
acropolis athens,belonged,2,6,0.3333333333333333
acropolis athens,belonging,2,6,0.3333333333333333
acropolis athens,bema,2,1,2.0
acropolis athens,bench,2,16,0.125
acropolis athens,beneath,3,31,0.0967741935483871
acropolis athens,bent,4,4,1.0
acropolis athens,bequeathed,1,5,0.2
acropolis athens,bernard,6,10,0.6
acropolis athens,best,9,71,0.1267605633802817
acropolis athens,beulé,5,1,5.0
acropolis athens,bf,2,4,0.5
acropolis athens,bf_,1,1,1.0
acropolis athens,bid,1,2,0.5
acropolis athens,birthplace,17,6,2.8333333333333335
acropolis athens,bleacher,2,1,2.0
acropolis athens,block,1,40,0.025
acropolis athens,blue,6,91,0.06593406593406594
acropolis athens,blurry,1,8,0.125
acropolis athens,boat,2,47,0.0425531914893617
acropolis athens,bpl,15,1,15.0
acropolis athens,bpldc,15,1,15.0
acropolis athens,brauron,2,1,2.0
acropolis athens,bring,1,26,0.038461538461538464
acropolis athens,bringer,1,1,1.0
acropolis athens,british,16,29,0.5517241379310345
acropolis athens,britishmuseum,10,5,2.0
acropolis athens,brutal,2,2,1.0
acropolis athens,building,37,133,0.2781954887218045
acropolis athens,built,21,118,0.17796610169491525
acropolis athens,burden,2,3,0.6666666666666666
acropolis athens,burned,1,13,0.07692307692307693
acropolis athens,bust,2,16,0.125
acropolis athens,bute,1,1,1.0
acropolis athens,byzantine,16,7,2.2857142857142856
acropolis athens,c'est,1,20,0.05
acropolis athens,calf,1,1,1.0
acropolis athens,call,15,28,0.5357142857142857
acropolis athens,called,8,71,0.11267605633802817
acropolis athens,camera,1,68,0.014705882352941176
acropolis athens,cannonball,5,2,2.5
acropolis athens,capacity,2,8,0.25
acropolis athens,capital,17,65,0.26153846153846155
acropolis athens,caption,21,5,4.2
acropolis athens,caraytid,2,1,2.0
acropolis athens,carried,2,26,0.07692307692307693
acropolis athens,carved,20,33,0.6060606060606061
acropolis athens,caryatid,42,2,21.0
acropolis athens,cataloger,15,3,5.0
acropolis athens,caught,2,11,0.18181818181818182
acropolis athens,caused,2,23,0.08695652173913043
acropolis athens,causing,2,2,1.0
acropolis athens,cave,2,11,0.18181818181818182
acropolis athens,ce,20,25,0.8
acropolis athens,cecrop,4,1,4.0
acropolis athens,cecropia,2,1,2.0
acropolis athens,ceiling,6,71,0.08450704225352113
acropolis athens,celebrated,1,6,0.16666666666666666
acropolis athens,cella,33,2,16.5
acropolis athens,celui,1,9,0.1111111111111111
acropolis athens,centaur,6,3,2.0
acropolis athens,centauromachy,5,1,5.0
acropolis athens,center,11,87,0.12643678160919541
acropolis athens,central,11,89,0.12359550561797752
acropolis athens,centre,15,69,0.21739130434782608
acropolis athens,century,68,102,0.6666666666666666
acropolis athens,cette,2,19,0.10526315789473684
acropolis athens,cf,4,2,2.0
acropolis athens,chair,2,25,0.08
acropolis athens,chamber,1,23,0.043478260869565216
acropolis athens,change,4,43,0.09302325581395349
acropolis athens,characteristic,5,8,0.625
acropolis athens,charge,5,15,0.3333333333333333
acropolis athens,chariot,1,11,0.09090909090909091
acropolis athens,chlamyde,1,1,1.0
acropolis athens,chose,4,18,0.2222222222222222
acropolis athens,chosen,2,7,0.2857142857142857
acropolis athens,christian,7,34,0.20588235294117646
acropolis athens,chryselephantine,5,1,5.0
acropolis athens,chthonic,1,1,1.0
acropolis athens,church,6,76,0.07894736842105263
acropolis athens,churche,2,25,0.08
acropolis athens,churxch,1,1,1.0
acropolis athens,chyselephantine,2,1,2.0
acropolis athens,circular,2,27,0.07407407407407407
acropolis athens,city,109,124,0.8790322580645161
acropolis athens,city',4,27,0.14814814814814814
acropolis athens,cityscape,2,23,0.08695652173913043
acropolis athens,civic,2,7,0.2857142857142857
acropolis athens,civilization,30,6,5.0
acropolis athens,claim,2,11,0.18181818181818182
acropolis athens,class,2,23,0.08695652173913043
acropolis athens,classical,69,30,2.3
acropolis athens,classicalperiod,1,1,1.0
acropolis athens,claw,2,3,0.6666666666666666
acropolis athens,clean,1,14,0.07142857142857142
acropolis athens,cliff,4,11,0.36363636363636365
acropolis athens,cm,15,17,0.8823529411764706
acropolis athens,cobblestone,3,11,0.2727272727272727
acropolis athens,coffer,3,2,1.5
acropolis athens,coll,2,3,0.6666666666666666
acropolis athens,collante,1,1,1.0
acropolis athens,collapse,2,8,0.25
acropolis athens,collection,32,68,0.47058823529411764
acropolis athens,colonnade,14,14,1.0
acropolis athens,color,2,63,0.031746031746031744
acropolis athens,colored,2,16,0.125
acropolis athens,column,50,63,0.7936507936507936
acropolis athens,column.html,20,1,20.0
acropolis athens,columned,1,3,0.3333333333333333
acropolis athens,colun,1,4,0.25
acropolis athens,comme,2,17,0.11764705882352941
acropolis athens,commercial,1,22,0.045454545454545456
acropolis athens,commissioned,2,40,0.05
acropolis athens,common,1,35,0.02857142857142857
acropolis athens,commonly,5,21,0.23809523809523808
acropolis athens,compared,1,8,0.125
acropolis athens,competition,2,25,0.08
acropolis athens,complete,2,27,0.07407407407407407
acropolis athens,completed,10,53,0.18867924528301888
acropolis athens,completely,2,27,0.07407407407407407
acropolis athens,completion,2,23,0.08695652173913043
acropolis athens,complex,1,46,0.021739130434782608
acropolis athens,composed,2,11,0.18181818181818182
acropolis athens,conceived,1,8,0.125
acropolis athens,concern,5,5,1.0
acropolis athens,concert,3,31,0.0967741935483871
acropolis athens,conclusion,1,5,0.2
acropolis athens,conducted,2,5,0.4
acropolis athens,conference,1,18,0.05555555555555555
acropolis athens,confond,1,1,1.0
acropolis athens,connected,2,22,0.09090909090909091
acropolis athens,conquest,5,7,0.7142857142857143
acropolis athens,conservation,2,8,0.25
acropolis athens,considered,15,41,0.36585365853658536
acropolis athens,consist,1,26,0.038461538461538464
acropolis athens,consisted,1,9,0.1111111111111111
acropolis athens,constructed,4,64,0.0625
acropolis athens,construction,15,95,0.15789473684210525
acropolis athens,constructionzone,2,1,2.0
acropolis athens,consul,1,4,0.25
acropolis athens,continent,15,8,1.875
acropolis athens,continued,7,29,0.2413793103448276
acropolis athens,contribution,5,8,0.625
acropolis athens,controlled,1,10,0.1
acropolis athens,converted,12,24,0.5
acropolis athens,core,1,13,0.07692307692307693
acropolis athens,corner,10,68,0.14705882352941177
acropolis athens,corp,3,15,0.2
acropolis athens,couleur,1,10,0.1
acropolis athens,council,1,21,0.047619047619047616
acropolis athens,counter,5,6,0.8333333333333334
acropolis athens,covered,5,41,0.12195121951219512
acropolis athens,cradle,15,4,3.75
acropolis athens,crane,1,19,0.05263157894736842
acropolis athens,creator,15,9,1.6666666666666667
acropolis athens,criminal,2,4,0.5
acropolis athens,cross,1,63,0.015873015873015872
acropolis athens,crossprocess,1,3,0.3333333333333333
acropolis athens,crowd,2,49,0.04081632653061224
acropolis athens,crown,1,32,0.03125
acropolis athens,culmination,1,4,0.25
acropolis athens,cult,8,3,2.6666666666666665
acropolis athens,cultural,23,36,0.6388888888888888
acropolis athens,culture,1,39,0.02564102564102564
acropolis athens,curieux,1,2,0.5
acropolis athens,curvature,5,2,2.5
acropolis athens,curve,5,18,0.2777777777777778
acropolis athens,cut,4,32,0.125
acropolis athens,cutting,1,9,0.1111111111111111
acropolis athens,cycling,2,6,0.3333333333333333
acropolis athens,cylinder,1,5,0.2
acropolis athens,cérophore,1,1,1.0
acropolis athens,d'un,3,20,0.15
acropolis athens,damaged,6,21,0.2857142857142857
acropolis athens,dambra,15,3,5.0
acropolis athens,dan,2,41,0.04878048780487805
acropolis athens,dance,1,28,0.03571428571428571
acropolis athens,daphni,15,1,15.0
acropolis athens,dark,2,52,0.038461538461538464
acropolis athens,date,1,36,0.027777777777777776
acropolis athens,dated,7,10,0.7
acropolis athens,day,30,128,0.234375
acropolis athens,de,16,117,0.13675213675213677
acropolis athens,decorated,2,38,0.05263157894736842
acropolis athens,decoration,20,43,0.46511627906976744
acropolis athens,decouvert,1,1,1.0
acropolis athens,decouverte,1,1,1.0
acropolis athens,dedicated,14,50,0.28
acropolis athens,defender,2,5,0.4
acropolis athens,delian,10,1,10.0
acropolis athens,delicate,1,7,0.14285714285714285
acropolis athens,deliver,2,8,0.25
acropolis athens,delo,5,1,5.0
acropolis athens,democracy,18,8,2.25
acropolis athens,demolition,1,7,0.14285714285714285
acropolis athens,denied,1,3,0.3333333333333333
acropolis athens,departing,1,5,0.2
acropolis athens,department,30,27,1.1111111111111112
acropolis athens,depict,13,20,0.65
acropolis athens,depicted,1,10,0.1
acropolis athens,derived,20,11,1.8181818181818181
acropolis athens,describe,2,9,0.2222222222222222
acropolis athens,description,30,22,1.3636363636363635
acropolis athens,descriptive,3,3,1.0
acropolis athens,deserting,1,1,1.0
acropolis athens,design,9,71,0.1267605633802817
acropolis athens,designed,4,80,0.05
acropolis athens,destroyed,2,38,0.05263157894736842
acropolis athens,devait,1,3,0.3333333333333333
acropolis athens,devant,1,5,0.2
acropolis athens,diameter,10,9,1.1111111111111112
acropolis athens,diazoma,2,1,2.0
acropolis athens,differ,2,2,1.0
acropolis athens,dignitary,2,5,0.4
acropolis athens,dimension,12,12,1.0
acropolis athens,dining,1,6,0.16666666666666666
acropolis athens,dionysi,4,1,4.0
acropolis athens,dionysiou,1,1,1.0
acropolis athens,dionyso,1,6,0.16666666666666666
acropolis athens,dionysus,23,1,23.0
acropolis athens,dipylon,5,1,5.0
acropolis athens,direct,3,13,0.23076923076923078
acropolis athens,directed,4,5,0.8
acropolis athens,direction,2,31,0.06451612903225806
acropolis athens,discomfiting,2,1,2.0
acropolis athens,disdar,2,1,2.0
acropolis athens,dismantled,1,3,0.3333333333333333
acropolis athens,display,7,54,0.12962962962962962
acropolis athens,dispute,7,1,7.0
acropolis athens,distance,1,55,0.01818181818181818
acropolis athens,distonquó,1,1,1.0
acropolis athens,district,1,34,0.029411764705882353
acropolis athens,divided,2,24,0.08333333333333333
acropolis athens,division,2,7,0.2857142857142857
acropolis athens,doive,1,1,1.0
acropolis athens,dominate,15,12,1.25
acropolis athens,donta,1,1,1.0
acropolis athens,don’t,1,2,0.5
acropolis athens,door,3,75,0.04
acropolis athens,doorway,1,30,0.03333333333333333
acropolis athens,doric,25,8,3.125
acropolis athens,dotting,1,1,1.0
acropolis athens,doubt,1,12,0.08333333333333333
acropolis athens,downhill,1,3,0.3333333333333333
acropolis athens,downtown,3,30,0.1
acropolis athens,dramatic,2,12,0.16666666666666666
acropolis athens,dramatist,2,1,2.0
acropolis athens,drank,1,2,0.5
acropolis athens,draped,1,4,0.25
acropolis athens,drawn,5,15,0.3333333333333333
acropolis athens,dress,5,18,0.2777777777777778
acropolis athens,drum,3,11,0.2727272727272727
acropolis athens,du,7,49,0.14285714285714285
acropolis athens,duke,1,18,0.05555555555555555
acropolis athens,dump,5,3,1.6666666666666667
acropolis athens,duty,1,12,0.08333333333333333
acropolis athens,dvdphotos12,12,1,12.0
acropolis athens,dvdphotos16,1,1,1.0
acropolis athens,dwelling,1,7,0.14285714285714285
acropolis athens,dénomination,1,2,0.5
acropolis athens,earlier,2,38,0.05263157894736842
acropolis athens,early,21,71,0.29577464788732394
acropolis athens,earned,1,5,0.2
acropolis athens,earth,2,28,0.07142857142857142
acropolis athens,ease,1,4,0.25
acropolis athens,east,20,84,0.23809523809523808
acropolis athens,eastern,10,43,0.23255813953488372
acropolis athens,easterncella,1,1,1.0
acropolis athens,echo,1,3,0.3333333333333333
acropolis athens,edge,2,30,0.06666666666666667
acropolis athens,edifice,1,10,0.1
acropolis athens,effort,2,20,0.1
acropolis athens,el.wikipedia.orgwiki,1,1,1.0
acropolis athens,elaborately,4,4,1.0
acropolis athens,elegant,1,12,0.08333333333333333
acropolis athens,eleusi,1,1,1.0
acropolis athens,eleusinian,1,1,1.0
acropolis athens,eleuthereus,1,1,1.0
acropolis athens,eleutherio,1,1,1.0
acropolis athens,elgin,15,4,3.75
acropolis athens,elite,1,9,0.1111111111111111
acropolis athens,embellished,1,5,0.2
acropolis athens,eminent,1,2,0.5
acropolis athens,emperor,2,29,0.06896551724137931
acropolis athens,empire,1,38,0.02631578947368421
acropolis athens,employed,5,12,0.4166666666666667
acropolis athens,en,4,70,0.05714285714285714
acropolis athens,end,5,12,0.4166666666666667
acropolis athens,endeavor,1,2,0.5
acropolis athens,england,6,36,0.16666666666666666
acropolis athens,enlightened,1,3,0.3333333333333333
acropolis athens,ensued,1,2,0.5
acropolis athens,entablature,13,8,1.625
acropolis athens,entasi,5,1,5.0
acropolis athens,enter,1,27,0.037037037037037035
acropolis athens,entering,3,25,0.12
acropolis athens,entire,5,40,0.125
acropolis athens,entirely,2,21,0.09523809523809523
acropolis athens,entrance,19,108,0.17592592592592593
acropolis athens,entryway,2,6,0.3333333333333333
acropolis athens,epithet,1,1,1.0
acropolis athens,era,19,42,0.4523809523809524
acropolis athens,erechteion,3,1,3.0
acropolis athens,erechteus,2,1,2.0
acropolis athens,erechtheion,53,1,53.0
acropolis athens,erechtheum,46,1,46.0
acropolis athens,erechtheus,6,1,6.0
acropolis athens,erected,6,42,0.14285714285714285
acropolis athens,erectheion,1,1,1.0
acropolis athens,erectheum,5,1,5.0
acropolis athens,erection,1,2,0.5
acropolis athens,ergastine,5,1,5.0
acropolis athens,est,3,38,0.07894736842105263
acropolis athens,established,2,26,0.07692307692307693
acropolis athens,establishment,1,8,0.125
acropolis athens,estimate,2,5,0.4
acropolis athens,euripide,2,1,2.0
acropolis athens,europa,1,45,0.022222222222222223
acropolis athens,europe,47,97,0.4845360824742268
acropolis athens,european,17,27,0.6296296296296297
acropolis athens,event,2,55,0.03636363636363636
acropolis athens,evidence,1,9,0.1111111111111111
acropolis athens,evident,15,8,1.875
acropolis athens,example,1,43,0.023255813953488372
acropolis athens,excavated,1,4,0.25
acropolis athens,excavation,3,10,0.3
acropolis athens,exception,5,6,0.8333333333333334
acropolis athens,exchibit,1,1,1.0
acropolis athens,execution,1,12,0.08333333333333333
acropolis athens,exhibition,2,49,0.04081632653061224
acropolis athens,exit,1,18,0.05555555555555555
acropolis athens,expanded,2,11,0.18181818181818182
acropolis athens,expense,5,6,0.8333333333333334
acropolis athens,explore,2,26,0.07692307692307693
acropolis athens,explorer,1,7,0.14285714285714285
acropolis athens,explosion,6,4,1.5
acropolis athens,expressing,5,1,5.0
acropolis athens,exquisitely,1,1,1.0
acropolis athens,extensive,2,18,0.1111111111111111
acropolis athens,extent,15,5,3.0
acropolis athens,exterior,15,53,0.2830188679245283
acropolis athens,eye,1,47,0.02127659574468085
acropolis athens,facebook,15,18,0.8333333333333334
acropolis athens,fait,1,16,0.0625
acropolis athens,fallen,1,15,0.06666666666666667
acropolis athens,faltered,1,1,1.0
acropolis athens,family,1,71,0.014084507042253521
acropolis athens,famous,25,87,0.28735632183908044
acropolis athens,façade,1,32,0.03125
acropolis athens,feature,10,48,0.20833333333333334
acropolis athens,feet,7,59,0.11864406779661017
acropolis athens,fertility,1,4,0.25
acropolis athens,fheidia,1,1,1.0
acropolis athens,fighting,1,14,0.07142857142857142
acropolis athens,filled,1,21,0.047619047619047616
acropolis athens,filopappou,1,1,1.0
acropolis athens,filopappouhill,1,1,1.0
acropolis athens,financial,5,15,0.3333333333333333
acropolis athens,finest,5,16,0.3125
acropolis athens,finished,1,31,0.03225806451612903
acropolis athens,fixer,1,2,0.5
acropolis athens,flag,2,61,0.03278688524590164
acropolis athens,flat,2,17,0.11764705882352941
acropolis athens,flickr,15,44,0.3409090909090909
acropolis athens,floor,3,62,0.04838709677419355
acropolis athens,flower,8,54,0.14814814814814814
acropolis athens,flowering,1,4,0.25
acropolis athens,foot,4,53,0.07547169811320754
