albert memorial,4866000778.332214,0.18786560098945937,16.24847802207052,13539.680777864136,8044.666169559355,12.156642395115451,0.5565833497393132,349.9959095790028,0.09831501903747743,112.37714084557751,9.355854233349229,7683.78116004359,0.19079370354179093,16.270739102272643,18874.724048010507,9928.572491786636,18.817562965528868,0.5963013381810437,138.43255484061018,0.1064882029850156,44.98265434169928,9.967229981420463,3024.4749339185178,0.18838670214312678,16.19457312965316,14528.192212465794,8410.256539565426,14.31051009330181,0.5658347891799177,268.7128651771092,0.10020839228452187,97.00184582289604,9.420865536782257,5648.506596497054,0.1905677481804145,16.278623164877864,18904.542914271744,9936.160565459528,18.818483025125506,0.5969146821992757,139.39852587900035,0.10641324402515889,45.56263657747934,9.985515504224574,3058.620876174297
altes museum,5008351877.006757,0.18026312468095443,17.2182856910507,12280.76104821612,6952.4894247482725,10.817041723395624,0.5712069381921163,477.8219227262726,0.09895732294010631,95.42274936979514,10.065116704798465,12434.573848339262,0.18235007546465448,17.28542872937869,16030.648421222017,8359.774164086817,15.913563204799015,0.5991490144098716,206.9808235135053,0.10546962567072801,39.305424596761206,10.458284591742913,5506.678357758931,0.18062102381917428,17.287193203192984,11344.602795238252,6673.848150921325,11.307482702502263,0.5562862534558899,493.10399028243427,0.09821594972272361,105.51451136160642,9.69946735625003,12969.559707183227,0.1826435853816009,17.274347134544723,15978.044778069749,8336.30205851739,15.863210788977868,0.598876381604164,211.22270612634898,0.10563728683147104,39.94532666091176,10.456621072033169,5623.412998522792
amiens cathedral,5437354072.445579,0.18299030523649207,17.085247831105402,21404.53078942075,9983.177566330882,16.654304871037844,0.5687491286584077,242.55624427696577,0.09765866188844463,81.24513866156413,10.138789738867453,3914.8290219818455,0.18435146465778646,17.162877589771906,25958.775652899254,11335.918100726985,23.140129202747158,0.5988141058866012,109.92811618195475,0.10282949306842072,34.93595141129615,10.706467191178081,1708.9860530090612,0.18151779367173027,17.188743503098102,21350.125600003576,10041.405259863808,17.924351101861134,0.5686772517593582,225.87764178527686,0.09636606639678932,72.77482724234721,10.19346335033548,3378.283712559561,0.1843089691066914,17.18130042621396,25976.99259824577,11348.641058852732,23.150678035377442,0.5990518793638622,109.9174992754568,0.10272165657418575,34.41265924671845,10.710118900408872,1709.6011917621488
angkor wat,4073972013.4827585,0.17906387852371008,17.956253557969415,10620.299573580358,6726.004948713412,9.281459570825218,0.5479621962486912,490.4411900945169,0.09418318791089403,115.44192046560478,10.23464020916975,12715.649427914279,0.17748670013830856,18.03470033527986,15314.779261105858,8685.161363482302,15.946356776209308,0.5848355253273111,171.70517889774112,0.09921451003097098,40.48892243725568,10.859559392215342,4495.2292909941,0.17622150487686342,17.919243061818165,11079.06314174425,6961.93359414096,12.037566156260407,0.5525975020204908,340.2427315463967,0.09333721157949615,85.13596108733617,10.198199149808367,8546.624602396238,0.17754967674710115,18.027193167300407,15378.004058281304,8703.339673492146,15.98101493085605,0.585630881039587,173.369913582666,0.09952745778701579,40.498608809931774,10.858916939254572,4529.119300070277
ara pacis,4096302373.478261,0.14646465481390367,18.581254893393417,12907.164658248268,7670.852209149221,10.919150154016688,0.5471883991746904,829.4456600639304,0.07903672530202759,158.26633246974933,10.371737227537295,20221.24360671461,0.14483479354176504,19.007469691346184,18469.88792132742,9607.998966728876,18.137237640540253,0.5875778913937344,234.98225247608534,0.08354230194711672,38.810368428704564,11.338046349163092,6193.137313350378,0.14180507681721177,19.03370380890539,15224.663236153041,8623.095089815552,15.275224034525397,0.5617310431084087,404.3233587212692,0.0784954013320472,72.55733901078737,10.857396284076092,10694.533746390955,0.1448811707053483,18.97023754765054,18381.4871908168,9577.348958167591,18.08826710005963,0.5868589059308684,234.5585495344043,0.08366936623267873,37.753938337618074,11.289407801651725,6245.636119589802
arc de triomphe,3860640634.2312927,0.15360775119260417,18.592286151486814,13888.073087183035,7597.843219603495,12.947296420321104,0.5529993116651988,255.27603720116727,0.08157614143539062,62.833129716038094,10.594850382101061,4704.555072373648,0.1578895992148229,18.47264847674414,17318.324558198507,8828.750851380064,17.94087196368679,0.5763532048938955,118.96602939223202,0.08728606150900065,23.6553237178728,10.935318571429441,2245.1513613632387,0.15359114635610022,18.571151398497744,13560.084855543053,7406.247916804562,12.880980089199408,0.5509749903449844,270.80896649837644,0.08162025970040665,64.47657916250665,10.512281450857074,4791.1589335946255,0.1578163106490215,18.512960111943208,17429.909855146758,8829.191209205374,17.974861892469626,0.5781159053862861,117.31370825155926,0.08748628679794973,24.33873512771444,10.979680437693784,2188.977417755121
aztec ruins,6334323936.41806,0.16376983118149102,18.246838245822218,13838.88280378223,7984.097090126202,12.352950407701899,0.5614452384250737,253.3459705517296,0.08743096202419193,80.42096073348748,10.509228589937731,5018.769800914694,0.1653264171720043,18.29902435461139,19072.286251414906,9910.411174006787,19.240482185580436,0.5947690382080727,97.32591735728907,0.09274176691500964,31.50271025996921,11.141578333652117,1882.1582035510478,0.1628274204662953,18.215431528133607,13945.90934836828,8074.107808868597,14.107703749967438,0.5626661646124942,236.20760265607535,0.08727773018430963,87.16107105889189,10.490548534482123,4302.076357485277,0.16548563811751726,18.29847083313311,19006.491535321373,9896.054870036714,19.209267820085092,0.5934190245328409,95.25682625972343,0.09246933004924668,30.687944283517375,11.129772996917968,1859.938346582636
berlin cathedral,5359660879.441471,0.11968900551316719,21.01486170669068,14873.847341206594,8582.338453550607,12.043346348289397,0.5750777786686176,385.91067099898083,0.069534345562115,19.156986036304865,12.102689696405218,13961.259578193109,0.11869112788933531,21.447154370689223,20715.362113219428,10491.826663106196,19.467103435879622,0.618553531380974,107.3273888082648,0.07406135610346291,6.576256969532006,13.224995099461903,3665.4460812331267,0.11613123581465508,21.492660078404292,17983.476269898343,9733.813474159984,16.96196450585326,0.5983083403344052,155.66833085508796,0.06982478249921609,10.302417371042965,12.871412600263701,5344.255452903245,0.11872951766646211,21.4456006515435,20662.289585428618,10448.956011102422,19.411725351989954,0.6174349237941247,106.2582721086682,0.07397815264113215,6.559391724360487,13.207493758450916,3628.722083856978
bok tower gardens,4455028107.167224,0.17782483636723323,17.7220072382176,19712.062457862557,10684.503038543158,17.55249722592078,0.5875915402380522,158.8109946992509,0.09625618362199813,76.01267570459484,10.876638068754373,2914.1985387339505,0.18011742826764238,17.698843078135322,24153.480168162918,12080.877709324044,22.194001075861188,0.6159067907323451,77.20213050774008,0.10132737338052876,34.560955153101226,11.362341355156707,1436.292768680168,0.17633411322666093,17.69250134055017,17435.073901793836,9740.286966433845,14.814352299044687,0.5746653395337551,215.6486139504179,0.09349284998290076,107.52399384984068,10.594514072814087,3400.867751565314,0.18017771600014318,17.701995020759504,24286.166013637398,12121.06526030627,22.252812227939256,0.6173005057085056,77.05383522160125,0.10158484642779102,35.39199542878797,11.398870434407911,1400.2258690453689
brandenburg gate,4213763166.70903,0.12575824306562522,19.550204334964505,20902.07216120118,11363.747290674435,16.075260042801247,0.5941179791398988,235.14164685577927,0.07415600937597464,106.37213244024399,11.702685992967629,4676.107215169925,0.12735753099870006,19.676252801070003,27864.31946127407,13310.31310984457,24.80185249593839,0.6379742370814808,92.12485433988562,0.08021396569805972,46.86188423105548,12.589476001653189,1662.3862753037208,0.12556590283135216,19.71546123371017,23774.34716254716,12227.299333526507,21.19966357846593,0.612459136374512,128.7911074221233,0.07612109257522506,65.01211802364232,12.140024145336731,2312.3794408932968,0.12725378359853978,19.693154421032713,27884.537728010244,13322.907889694881,24.82077162201186,0.6382374288157475,74.60287816035154,0.08013758236894797,30.40420988629507,12.602484656732022,1590.4829807106028
cabrillo,5528327227.184564,0.14984671666705096,19.796576586145928,8544.819365168567,5381.024921092875,7.9716220160798885,0.5080136653441117,962.6854360518333,0.07720205080671565,104.80357844621577,9.80788799396045,28846.770444929432,0.14742999763135373,20.394087936512246,11358.735490770141,6545.663531663898,13.160476038125513,0.5312987362506613,320.66838627481343,0.08006162220950468,34.89410171950032,10.460414024826537,9620.350648764106,0.14630690676554756,20.403168282001737,9162.787270001263,5699.579964684269,10.772536307669709,0.5050472743070668,558.6094807001017,0.07569756252237657,62.0169978485618,9.930479937322849,16785.949098269222,0.14718187501059746,20.3978361499884,11367.490198868483,6540.2766762834635,13.14102601953487,0.5312215730584543,326.575123669492,0.07970976005317838,35.944078484711824,10.471319085693036,9825.026034683704
casa batllo,5518669862.281356,0.17787172299853943,17.83929311716711,12252.009544493576,6954.349177964862,11.65488178990792,0.5472939929117552,289.7312954016454,0.09134220847642761,94.52361561719398,10.068203925232801,5873.483582678745,0.17897650873292742,17.969501267596357,16712.34944081826,8516.861077918167,17.54671399947749,0.5791456393286802,119.65256315256117,0.09623910258121571,40.06538190782977,10.727482923716002,2380.133892919551,0.1759284255255909,17.998461765436215,12517.272929367316,7058.266399182449,12.693290846335694,0.5469146490023951,250.94956294159124,0.08961809453766822,94.36681902719764,10.163960308880027,4673.383032053502,0.1787283842671026,18.010306814187725,16687.272712945323,8485.186788621682,17.501932919784885,0.5792187971008503,121.9835936677651,0.0961209990689332,42.01028238700997,10.753786783044404,2348.117134945234
casa rosada,3752998210.474227,0.16172868640851804,18.961903387501295,13825.977534307307,7368.135869374448,11.528669923650478,0.5646560374397999,583.1900209800033,0.08440875733990977,204.21863589395664,11.126562591550273,10364.489000931075,0.16511557838019927,18.968668363482628,18470.15207679794,8883.673982806382,17.26231928023068,0.5960772924393466,273.21814721605324,0.09072590759701248,110.00114416790271,11.656535644196376,4209.573583579899,0.1611622230755653,19.05349244678624,15449.363422920556,7810.772563389325,13.660757991725465,0.5764160871982824,793.9506186521301,0.08668188574179976,381.30247581764695,11.290193931238019,10491.104653103936,0.1639428818549521,19.021530849020696,19021.07753212171,8985.000927233277,17.48480978373554,0.5999770202376243,286.522855292855,0.09066687053075599,110.8098450795207,11.776411677026267,4399.800157700061
castillo de san marcos,5293494145.491526,0.19192400919040725,16.72516529446893,22342.67624192156,11010.519248770594,17.914998292918067,0.6134104983878573,146.94220883943245,0.10776203504243868,66.93998394459372,10.820164634790673,3014.894254688887,0.19678906463079865,16.744118257517087,26954.1004744753,12402.745931689618,23.550849361212002,0.6371355459417136,69.44362527817303,0.11393213692535313,31.73392227544809,11.259854049120344,1379.0804684756895,0.1934033684393581,16.87562283480527,17307.52213872027,9195.133215964566,15.079446239541744,0.5811981679263492,208.01333558164987,0.1039876492935933,114.84106981615379,10.318797629765232,3205.0429767936303,0.19648855886248112,16.74836964033373,26897.451311112833,12374.525892292631,23.507749497164077,0.6365128900065005,69.26535913603985,0.11362248907085802,31.948865524141382,11.252949258715116,1357.0742807572783
chartres cathedral,4420346272.760564,0.15525355831933466,18.729165526677228,19362.675565027905,9895.226522338982,15.330170774251242,0.5924951027632829,209.2886356721933,0.0870088394025324,47.40429666429344,11.416527691623545,6464.121344387685,0.1564043892951214,18.924642800947897,25395.225785249153,11510.657063188293,22.73997298614438,0.6300161184872112,79.91897113431995,0.09248334830026743,22.728007194322373,12.252751916175468,2154.8849816644833,0.15206489361252548,18.997782569428644,20766.105435718437,10220.644262099313,18.20052965790067,0.5999591170576396,138.48897692500688,0.08598954360103671,46.2848445068712,11.70809139210902,3382.5209839630984,0.15653545100076324,18.918982532138063,25268.946599801984,11521.768165722015,22.72462253409126,0.6295475025851113,77.85760009585157,0.09266480666129194,21.9776852543761,12.226933569789711,2096.0739471227716
chichen itza,5424923966.64094,0.16395611636186025,18.663241425838415,16663.92292998918,8841.599463214188,14.452448945030858,0.5776660040538996,220.42478063960684,0.09016568736025679,47.81126953683483,11.037975943787714,5207.736262190615,0.16387983881987253,18.864310097392273,22606.52429415485,10600.79466797148,21.49876418226294,0.6174176618532683,84.07327972616612,0.09557008359212484,20.779414849237067,11.929854377453928,1896.8120978492584,0.16284156670689195,18.68895258589436,17709.367078222454,9128.50213672209,16.30608039092483,0.5859337661407276,159.2440766557598,0.0902910678501317,44.83565820492907,11.261185121176936,3452.458873873029,0.1640602665515802,18.849074170423524,22862.957193925173,10655.86018259401,21.599459233805145,0.6192241082216826,83.7774511322567,0.0961394070533417,20.515213694009663,11.935792063684982,1889.315585138652
christ the redeemer rio,4690213663.520134,0.15146463376245192,18.994197135207244,15925.150276762895,8665.9635764222,12.97419839292864,0.5794218154259834,543.771294508359,0.0856766650528889,78.95808088694571,11.19722338124069,11183.12717040428,0.15175901451839136,19.083739931728548,20804.01137170852,10309.052456918917,20.139542806033585,0.6124885743524922,163.62224086302345,0.09041151701727214,27.97254869838653,11.870309162959254,3246.0245560195344,0.14964898681254432,19.097417679879378,16750.03353949459,9042.13192926707,16.134304197311398,0.5835321117512523,285.21428369857296,0.08480823080717471,54.33068407929365,11.354290400818545,5545.415365475177,0.1518918951513279,19.112272867964144,20933.966892930137,10334.835115244183,20.176652364904417,0.6132497607262741,166.19574360302244,0.09041731263979652,28.773212975917247,11.913388215684169,3210.2119084244123
civic center san francisco,5411170768.287625,0.10645864625708956,21.278081354557262,24608.535733775552,12612.912618276696,18.31379899952943,0.6040215468408335,93.89543923731911,0.06435183040985565,9.287836841893457,13.077015227678496,2411.1459915638065,0.10719503901582567,21.314744464806527,30883.4639753489,14265.728058163624,26.722433186653053,0.6406835635287119,31.62781645852187,0.06856843169810484,3.6230066336994464,13.898657648577254,729.1844649468409,0.10588982962114107,21.42652154043723,27481.790295613642,13379.20092038729,23.426387278579988,0.6192622768088016,43.14188765482562,0.06523741972986431,5.0312606618359315,13.55855507233864,976.9345353180535,0.10707586919303339,21.353772367887647,31669.051367690645,14438.744588201678,27.05522913746967,0.6451319152276511,30.363170410525626,0.06884918284446265,3.492846172228546,14.044490719273488,704.0030743957174
cologne cathedral,5370563700.302013,0.131687651407618,19.208818040980695,10255.897082021982,7585.805766547484,10.770353252678644,0.5107854227300892,375.757834618916,0.06776462460406567,58.615502880487874,9.876190906483576,8169.677695886173,0.13262971819684316,19.287796881787656,14572.914112918052,9285.112205714026,16.472217875827848,0.5502544689720756,158.81697902873478,0.0725326814587535,26.445131719808394,10.709568494150485,3188.4386512350584,0.12822622891191895,19.45593069967248,11580.303857999015,7960.64375206473,12.295473887458385,0.5233667317340027,364.8036155574719,0.06695738450091653,74.39113420514873,10.281212952746879,6757.138755018282,0.1324459191084216,19.317542043282067,14489.911481052475,9259.405409483366,16.46506082214743,0.5499917749230173,157.95254134735424,0.07263115711867679,25.936682721906084,10.706070901412664,3226.735625298775
colosseum,6792981067.732442,0.17239411184495837,18.744149687123215,10107.19689365453,5725.433547201678,9.048974327400455,0.5539701510661956,557.9894481106169,0.0933011078734396,79.3839953328751,10.376417361314479,18652.38846491227,0.17332715309449814,18.87023422413206,14253.87700999283,7293.53199689312,15.205089219972175,0.5847622970983241,198.20125733437771,0.09868995340163696,27.368992824389,10.862818375796309,6655.102152221439,0.17190409663367406,18.687262430439542,11811.439896023156,6451.643165531275,12.395306193886542,0.5639578139861908,342.992731959646,0.09474729717963358,57.99918719004112,10.401196015331243,11166.833399563644,0.17327012422905452,18.85068529230819,14284.711844505855,7300.070029365096,15.20234140723035,0.5852000344986129,198.27302082389897,0.09872051914494692,27.54135336291093,10.871982545537332,6669.253388564268
