amiens cathedral,5437354072.445579,0.30921763790548906,0.37013809765302663,0.0017457219458173738,0.21153492218968015,0.21814878114019398,0.0010158647906361358,1.1618242051710044,0.6236630745060652,0.38290611859009954
angkor wat,4073972013.4827585,0.3139471062430161,0.2885747672795147,0.001983351363842911,0.20749733899096032,0.18434364631709108,0.0010246096913064122,0.4454247825397126,0.8926098501125411,-0.025127301894694986
ara pacis,4096302373.478261,0.3605451402810598,0.34090074282126287,0.002096385823987273,0.21315175103511266,0.19551418342680507,0.0009700867018970065,0.9443945638557577,0.9328057401552867,-0.09971131699069428
arc de triomphe,3860640634.2312927,0.25728043238713966,0.38770651086916436,0.0019388138459575884,0.21684203612776223,0.22149790530528474,0.0009557477364437978,4.6153134495175845,3.249789446365887,0.13097451284872877
aztec ruins,6334323936.41806,0.29149017541355626,0.3904021764714194,0.0019146105569394535,0.24065511636449036,0.20921374315077737,0.0010195393304388994,1.4854548963619414,0.39464061236278847,0.2381292559676685
berlin cathedral,5359660879.441471,0.3905569433001727,0.2646727895439072,0.0023390684548183585,0.22340456397332695,0.1824380316067754,0.0010048272297580765,-0.12727970770505548,1.1218534928020754,-0.3437368897071539
bok tower gardens,4455028107.167224,0.31149394232668337,0.31255138211451766,0.0017392447907777142,0.25380503691765643,0.198550560617358,0.0009697780392323254,1.1262344320408322,0.9604482465358751,0.36513924646118723
brandenburg gate,4213763166.70903,0.3089532877151088,0.260424848073989,0.002074403065730607,0.22137473788731893,0.18224978893724195,0.000956375210218351,1.2357632420922962,1.1779748269564918,0.08023373066607194
cabrillo,5528327227.184564,0.4256166751385346,0.29185404186668357,0.0022453683367045793,0.1900778975375283,0.1839020822204241,0.0009642014984375627,-0.7082226946410017,0.9266375523036882,-0.3914838865004412
casa batllo,5518669862.281356,0.3542718309946909,0.34060193010278633,0.001891990796248282,0.25377999561816844,0.24110227681589325,0.0010368572156362298,0.7269096292074665,0.8546680503642835,0.1712615340314659
casa rosada,3752998210.474227,0.4243569411303491,0.2930976146725377,0.0019648619664239366,0.22742636070329109,0.19059955099590328,0.0009270574383253234,-0.44558088143012453,1.0347983151474696,0.09552577459689128
castillo de san marcos,5293494145.491526,0.3072882579872478,0.2809426104186111,0.0016338099886423084,0.24398511676565304,0.19431318804793102,0.0010145664805687026,1.3768426893495063,1.2488142218549765,0.6315784094546304
chartres cathedral,4420346272.760564,0.2971888399044258,0.29265112601726717,0.0019831576261646667,0.25271971556420336,0.19047754911320147,0.0010677517319636898,1.0669862450909784,1.097477649114801,0.11298762931536038
chichen itza,5424923966.64094,0.3477894070816835,0.3688688665131931,0.002022090009042978,0.2459571246677909,0.22561700657955652,0.0010129677533376267,0.41092243324241146,0.4945974576182469,0.04930594499457924
christ the redeemer rio,4690213663.520134,0.3223893725961431,0.2967534057094297,0.001994436950015391,0.22857049821200318,0.17992444551126335,0.000978862522398329,1.6030066282937072,1.9050403343698652,0.07445020953724009
civic center san francisco,5411170768.287625,0.24334703549908232,0.2965779245976511,0.002069255929742165,0.21629231516813763,0.18166429955636587,0.000893147387918357,2.552448716938696,0.9358355811387028,-0.03844296577365858
cologne cathedral,5370563700.302013,0.22999907719334725,0.28280819010096336,0.0018551265879,0.1920945354314531,0.1655778760179862,0.0008403682940916666,3.1766372054859273,1.2345900639519827,0.15754384536158053
colosseum,6792981067.732442,0.3921001861996262,0.21709153882314464,0.0021954551729753006,0.2238337360306716,0.16433741044736,0.0010999878910341434,0.07515544099558323,1.8713854228251676,-0.3392982456374695
