albert memorial,4866000778.332214,0.2611118754939606,0.17013895887739877,0.1795131596248417,0.14767220949900045,0.05833893873567167,0.015326577694307533,0.011995143001991676,0.016728109229527804,0.01383702372170684,0.09579940233977588,0.02953860178181713
altes museum,5008351877.006757,0.2569114168366288,0.14704656996305834,0.13294890061138956,0.19454029615498628,0.034849470872507844,0.019037778875273064,0.012960825029323943,0.009799110934551478,0.013343772402867658,0.1650120617745323,0.013549796544880782
amiens cathedral,5437354072.445579,0.24428516156653302,0.08798328925971549,0.10627123587694827,0.12495856798949594,0.2662231356131388,0.014508607777289267,0.02141976422176793,0.015403804429590892,0.010983280229415325,0.07372844292377816,0.034234710112326594
angkor wat,4073972013.4827585,0.247672056541145,0.17687666437786345,0.1377929750946513,0.16031800049691786,0.061846111488328206,0.015050210102886043,0.005440472303908483,0.005668106031227228,0.006686493754668485,0.1613029919806499,0.021345917827753906
ara pacis,4096302373.478261,0.1742853852729338,0.26691976942237144,0.13551449863799075,0.15140035905922739,0.0968502450855745,0.023835439016752714,0.015775115351600196,0.011417077119423191,0.011414140855726899,0.08916681045795265,0.02342115972044612
arc de triomphe,3860640634.2312927,0.18492944673097114,0.12473457965521495,0.2494972692082829,0.16965627088557947,0.046140253687416075,0.056966030397070905,0.01030721446190881,0.009861332517452914,0.01968823742764642,0.09229620062889803,0.03592316439955866
aztec ruins,6334323936.41806,0.21364292388888564,0.10308562481206324,0.20336437222459006,0.12592311272036108,0.07136494644302636,0.022504610304412514,0.05333532483343159,0.025909209629192863,0.043929729246609046,0.07884376123064687,0.05809638466678042
berlin cathedral,5359660879.441471,0.16152385939955663,0.2731701546992155,0.06259235129272553,0.23204371205571306,0.10178371621723105,0.0010371082031462298,0.011385960346264025,0.006038367914200594,0.0032370005439007993,0.12998996176007974,0.0171978075679667
bok tower gardens,4455028107.167224,0.2863194127232948,0.09021875944404031,0.17744436984440803,0.2108017849283754,0.05025880076504689,0.012404341303635854,0.012651003197769893,0.027934386685154706,0.015271131340747562,0.09812834589945978,0.018567663868066603
brandenburg gate,4213763166.70903,0.16680845232870053,0.13379755575590652,0.13729495157529917,0.24973738767939374,0.1276337235473074,0.004747888037736553,0.013536404318931,0.008766398265371669,0.007982422250040828,0.1251743997876688,0.024520416453644223
cabrillo,5528327227.184564,0.17547983176150114,0.3164507985051135,0.07073071767986505,0.16029080035787996,0.07948856678378777,0.012501880390044373,0.011056670880689269,0.007719556952449915,0.007557741975231193,0.13859347850799827,0.02012995620543963
casa batllo,5518669862.281356,0.26165730241833673,0.13928111519300287,0.130282194323344,0.15292462176984897,0.060851865423655865,0.02118540287060477,0.02782741750813312,0.029119974403072194,0.043690955696433394,0.11044481700996074,0.022734333383607027
casa rosada,3752998210.474227,0.23837658392630323,0.26234926512535117,0.07197097738482233,0.20270517463016294,0.06214303944585739,0.005807215489255987,0.012975032248644068,0.02664544909117929,0.008802784648305384,0.09773107589092081,0.010493402119197555
castillo de san marcos,5293494145.491526,0.36227455521611823,0.0711848616363826,0.1560157253808119,0.19548689833820973,0.04748932069392375,0.009128971449393694,0.009649209252032697,0.011202373420524943,0.012997335341343513,0.10267056712669705,0.021900182144561728
chartres cathedral,4420346272.760564,0.2417749890957522,0.11966456382010461,0.20355441073274438,0.21389046469897302,0.04397045827607563,0.017094946335708537,0.018113286460945784,0.012220125555180018,0.010922704983914249,0.09503892538847353,0.02375512465212791
chichen itza,5424923966.64094,0.19774268971233974,0.21158276899272901,0.14507369796002995,0.15513706440789937,0.07751688575142605,0.02109801785681737,0.024148379723240406,0.01946732299902464,0.019359656796516,0.09815096803408482,0.03072254776589255
christ the redeemer rio,4690213663.520134,0.22467278103529142,0.17681447655768037,0.1460464431704569,0.20371530338773614,0.07296610119225526,0.015824644735926104,0.0152621101734351,0.006449457712393679,0.01142319742708926,0.10443243365988387,0.022393050947852107
civic center san francisco,5411170768.287625,0.12228865415533066,0.09500055464019472,0.3068212357724592,0.22143046408508862,0.09400164147157812,0.004677198818820206,0.0339426532608374,0.013412392697645922,0.007369173347494741,0.08132227611119515,0.019733755639354995
cologne cathedral,5370563700.302013,0.19319749076271314,0.03979740051265819,0.28115791534443846,0.26340717066664027,0.06783017386745749,0.018156430132827195,0.009207792167165746,0.004525087666664532,0.005942873480387824,0.07059066067346588,0.04618700472558112
colosseum,6792981067.732442,0.2281395653951764,0.19688499573488716,0.0931624429545525,0.19661105557356837,0.04518884455705339,0.005152231709550879,0.018539525735301182,0.011503547871237202,0.0014588680171793546,0.1863506306550797,0.017008291796413846
