agra fort,4392920377,0.11509037,0.282087113,0.167206387,0.17638023,0.071344547,0.004697407,0.011542704,0.007421155,0.003579619,0.145921086,0.014729382,0.103627181,0.28693628,0.17202965,0.17514325,0.073451472,0.00655143,0.012245346,0.00769968,0.003878862,0.137947582,0.020489267,0.113071996,0.290084947,0.167974503,0.176642118,0.078169287,0.004900354,0.0101142,0.008327869,0.003858383,0.132947582,0.01390876,0.169506325,0.077067774,0.257958051,0.235164162,0.082624206,0.007601912,0.018061572,0.011433527,0.01221822,0.100674434,0.027689819,0.161916549,0.062975828,0.289780617,0.249064901,0.076054747,0.009203782,0.017374451,0.012298107,0.01106836,0.077364439,0.032898218,0.174169803,0.067977518,0.273419821,0.248234716,0.093628353,0.007417908,0.015069389,0.00851352,0.007760937,0.07918309,0.024624945,0.166029969,0.037486912,0.287570901,0.231132513,0.097342482,0.007645772,0.023431823,0.008847403,0.010635061,0.091576354,0.038300809,0.133202363,0.032871459,0.309870199,0.244159157,0.091579952,0.00829284,0.020763189,0.007670601,0.006362724,0.10169513,0.043532386,0.167190265,0.033019308,0.292504713,0.248029453,0.097562083,0.009030334,0.016962665,0.006750236,0.007013365,0.084959318,0.036978261
albert memorial,4866000778,0.196970901,0.300491374,0.13096384,0.135471437,0.027473802,0.007179403,0.014009884,0.014999427,0.006249074,0.14408263,0.022108228,0.155284644,0.289215251,0.16340674,0.123224893,0.038489042,0.011773518,0.011189845,0.01218243,0.009813795,0.150144069,0.035275774,0.183884681,0.290173742,0.146172161,0.115400595,0.031871658,0.008979117,0.012346952,0.014325715,0.006748317,0.164138341,0.025958721,0.255125778,0.174624515,0.1760176,0.160666625,0.059341479,0.015640818,0.011958483,0.020219583,0.011302814,0.087237995,0.02786431,0.23595675,0.124061924,0.219976392,0.17048194,0.065194054,0.022408703,0.013519524,0.016374264,0.016197382,0.076248703,0.039580363,0.237743686,0.159529538,0.187032636,0.16607354,0.050170222,0.017207454,0.014215173,0.017317474,0.013225883,0.107323525,0.030160868,0.380700714,0.076529127,0.180965964,0.146048748,0.089501891,0.015869803,0.010730896,0.018979217,0.017437588,0.039598818,0.023637234,0.329623819,0.0556412,0.218967848,0.157469852,0.084057005,0.02279039,0.009436536,0.018653987,0.024426612,0.046594122,0.032338629,0.369396807,0.062341553,0.193224895,0.155188797,0.07876308,0.016300371,0.010627975,0.017703182,0.018913527,0.048040152,0.029499661
altes museum,5008351877,0.19601868,0.231279309,0.073398224,0.143590102,0.015698598,0.006914894,0.014552204,0.010906634,0.007523899,0.294463364,0.005654092,0.182017404,0.225617119,0.08263701,0.150832277,0.017551149,0.012316177,0.011725937,0.008359362,0.010542452,0.289489432,0.008911681,0.18184751,0.253215809,0.070982119,0.155416361,0.012872864,0.005637154,0.013529565,0.008103467,0.009960244,0.282891047,0.005543861,0.230858776,0.140691839,0.137339774,0.210061007,0.031973236,0.030466747,0.015562966,0.009744969,0.01293538,0.161509627,0.018855679,0.241617787,0.102805331,0.185038444,0.209799471,0.035658162,0.029731665,0.016372663,0.010069128,0.013279253,0.130905913,0.024722182,0.233273709,0.158625667,0.132068685,0.204425508,0.036517924,0.018965908,0.014398225,0.010548875,0.015991151,0.162216957,0.012967391,0.348441794,0.087072038,0.161524438,0.218386196,0.049767541,0.021423577,0.01036773,0.009959917,0.014756661,0.064588591,0.013711518,0.356138151,0.036462967,0.196751537,0.233823301,0.054795456,0.0277267,0.009064104,0.009436389,0.015351576,0.041920385,0.018529434,0.338408927,0.089217326,0.157855053,0.222223989,0.058696071,0.01869798,0.011152186,0.011086423,0.019789155,0.059415694,0.013457196
amiens cathedral,5437354072,0.221698986,0.13641134,0.094217902,0.11173929,0.217933399,0.011253001,0.022952889,0.022399016,0.007434391,0.12391377,0.030046016,0.177147815,0.114678504,0.092100769,0.160064309,0.215101416,0.017382372,0.02628574,0.023096516,0.009701682,0.131159255,0.033281623,0.216644968,0.13120395,0.087507639,0.120795558,0.242047903,0.01496556,0.018435507,0.017031551,0.004617368,0.113933124,0.032816872,0.256803399,0.085158115,0.104504149,0.120248099,0.273466325,0.016265289,0.020946292,0.01451529,0.012132104,0.064308545,0.031652395,0.18884384,0.084244064,0.130107604,0.161401747,0.250090881,0.016330004,0.032678505,0.017359116,0.018108859,0.054411659,0.046423722,0.247083498,0.083406554,0.103316658,0.118726696,0.29449718,0.013507778,0.017653342,0.010779184,0.011142177,0.060747087,0.039139844,0.329524478,0.05203521,0.107015073,0.099553643,0.29587408,0.012915222,0.014911447,0.010884398,0.010817667,0.036658985,0.029809797,0.255675003,0.054067784,0.124565289,0.128399239,0.294463046,0.015549475,0.023721313,0.013990191,0.01462618,0.040654248,0.034288231,0.301603024,0.051790701,0.11285714,0.105073232,0.311321436,0.012392143,0.015509705,0.008802532,0.010258841,0.039481788,0.030909457
angkor wat,4073972013,0.192297317,0.356932199,0.059787543,0.111437861,0.039087514,0.005145382,0.004804615,0.002850537,0.002403209,0.217822759,0.007431063,0.189541251,0.311709863,0.073931471,0.09629409,0.045720588,0.009181218,0.005354102,0.00329166,0.002876334,0.245908395,0.016191028,0.194107858,0.330922665,0.058487351,0.087733231,0.037873557,0.004406844,0.003492847,0.003892991,0.002197151,0.268604728,0.008280776,0.222532272,0.16360186,0.15203477,0.162784179,0.069312057,0.018337551,0.006035228,0.003843405,0.008152247,0.168816171,0.024550259,0.224387128,0.112669272,0.207809204,0.172564749,0.073940174,0.030079179,0.0068531,0.00543019,0.009067563,0.11691952,0.040279921,0.235352197,0.156843443,0.155189376,0.15688582,0.070890517,0.018802373,0.005332661,0.003659942,0.007328383,0.164441274,0.025274014,0.334163467,0.055230681,0.170480412,0.212298624,0.075235938,0.0161708,0.006101658,0.009336651,0.012474258,0.089926051,0.018581462,0.295410374,0.048269528,0.189410383,0.232035873,0.065458478,0.018732049,0.006342849,0.011257187,0.00934701,0.092029903,0.031706366,0.33684053,0.056492678,0.175197849,0.211152055,0.078949652,0.014781667,0.004722387,0.007498067,0.006427261,0.087727033,0.020210821
ara pacis,4096302373,0.124085426,0.402553129,0.100142729,0.111862434,0.052833182,0.025710871,0.008871707,0.007715505,0.010075628,0.136692081,0.019457306,0.119612333,0.38442894,0.105649493,0.128088652,0.051155378,0.028989975,0.008400023,0.007378496,0.008962933,0.136207836,0.021125942,0.131120714,0.38770605,0.111305139,0.108547583,0.061875624,0.027754815,0.006132445,0.006772652,0.005122464,0.136428728,0.017233784,0.175351546,0.276830259,0.125048794,0.163780178,0.097315068,0.022288946,0.013957779,0.010835803,0.01308751,0.073593827,0.02791029,0.157580906,0.239022169,0.150070579,0.180602002,0.079929971,0.025497761,0.020695321,0.014738119,0.018567105,0.084938278,0.02835779,0.164768501,0.262741103,0.150013832,0.158851348,0.093414058,0.022568551,0.015344902,0.013530389,0.012982287,0.081562887,0.024222142,0.238862822,0.15400131,0.150101786,0.165824449,0.150914237,0.015388119,0.01966553,0.014338056,0.012131061,0.05397713,0.024795499,0.218714527,0.143311289,0.163060933,0.183137711,0.136284633,0.021761818,0.025084834,0.014595847,0.013157267,0.055653202,0.025237939,0.233765504,0.154643774,0.164063955,0.162937248,0.146852067,0.024797334,0.02383254,0.012616693,0.008820049,0.044921382,0.022749455
arc de triomphe,3860640634,0.166224766,0.20925055,0.19763876,0.146681003,0.03117132,0.055929201,0.006468056,0.010012724,0.012632647,0.135182372,0.028808602,0.137568306,0.196545045,0.201088924,0.144360055,0.035880711,0.053908792,0.012525087,0.008839112,0.012449732,0.162169659,0.03466458,0.170644942,0.189382282,0.216199217,0.148653613,0.03533967,0.046827993,0.008172172,0.007548657,0.016802326,0.132373673,0.028055454,0.164520802,0.119174773,0.263207363,0.178146718,0.047269468,0.064286719,0.00930013,0.010437162,0.019263897,0.083888337,0.040504631,0.142783071,0.105659012,0.258414653,0.190143346,0.056312411,0.067941026,0.012862922,0.009382441,0.017774677,0.087534364,0.051192078,0.177192347,0.109614208,0.265828233,0.187777869,0.05126403,0.053120201,0.008709384,0.007575228,0.019676594,0.073978506,0.0452634,0.23638633,0.06622261,0.275371774,0.167475669,0.052335121,0.063678569,0.012021396,0.011397556,0.027702678,0.054836883,0.032571416,0.217722505,0.06102073,0.283890037,0.179654967,0.052773124,0.060931542,0.014667128,0.013298634,0.023590861,0.056141576,0.036308895,0.243100998,0.067939818,0.28433813,0.18603546,0.05310694,0.046791917,0.008339338,0.010385824,0.027156225,0.046304527,0.026500823
aztec ruins,6334323936,0.187575341,0.166451436,0.167436954,0.098168829,0.067888088,0.019107389,0.048286424,0.01777242,0.03742001,0.120231568,0.069661543,0.14477811,0.17687514,0.177294018,0.103303618,0.062874908,0.022139332,0.047040789,0.018373382,0.044322355,0.135760408,0.067237939,0.17856574,0.179981901,0.168323275,0.09573198,0.062095468,0.013185431,0.054472562,0.017031167,0.036109036,0.128467274,0.066036166,0.212536101,0.083188419,0.219147373,0.122897994,0.072475512,0.024263251,0.058787612,0.031701023,0.050497672,0.061628041,0.062877001,0.180294014,0.081586992,0.224814021,0.13927093,0.062872994,0.030283179,0.059941319,0.033576288,0.063218572,0.065809324,0.058332366,0.197706812,0.08151305,0.22526069,0.123021181,0.064457307,0.023067659,0.073574551,0.028127627,0.057275535,0.059573941,0.066421647,0.28977254,0.053638571,0.208987759,0.143693537,0.080808737,0.022272372,0.043464054,0.03199436,0.034715729,0.044735559,0.04591678,0.265463359,0.053135734,0.211089915,0.16057933,0.08465238,0.026197835,0.042167802,0.027990294,0.038693532,0.049578294,0.040451526,0.262899835,0.052010744,0.228530085,0.146051736,0.084170478,0.022505177,0.05252625,0.02670055,0.033925016,0.044516213,0.046163917
berlin cathedral,5359660879,0.078887198,0.514886098,0.027073778,0.152529795,0.041940254,0.000247007,0.006651567,0.004558193,0.000925978,0.165409605,0.006890526,0.086205514,0.50158953,0.032818897,0.142084714,0.044995237,0.00030613,0.006195073,0.004496394,0.00313476,0.171921361,0.006252389,0.081946918,0.4996615,0.031425612,0.145720453,0.051307301,0.000166028,0.007719129,0.00524784,0.001947548,0.168228839,0.006628832,0.181760137,0.216748375,0.059077181,0.277437862,0.098948514,0.00082609,0.014136129,0.006995628,0.003663066,0.123647891,0.016759128,0.198215851,0.231263096,0.073456088,0.26481629,0.091597503,0.000848223,0.012002996,0.006289979,0.004503314,0.10125768,0.015748979,0.19401896,0.242318984,0.067400755,0.260451779,0.090750798,0.001108927,0.010979333,0.006415286,0.005383967,0.105475383,0.015695829,0.202415047,0.078637798,0.088237732,0.292781796,0.167039403,0.001778063,0.016771603,0.006613319,0.002243993,0.112608272,0.030872975,0.21164012,0.086566628,0.096665664,0.2731865,0.167754148,0.001328179,0.015327752,0.006475885,0.003999086,0.107257045,0.029798993,0.218643899,0.090396546,0.086369809,0.278317542,0.16094377,0.002670099,0.012664868,0.007215388,0.003383167,0.113818786,0.025576125
bok tower gardens,4455028107,0.278489755,0.149937495,0.160367372,0.169066963,0.035899774,0.010596892,0.009516464,0.018404795,0.010316768,0.14503551,0.012368213,0.231428155,0.142563179,0.178739795,0.160427468,0.036202647,0.021067245,0.010573348,0.022288211,0.016537255,0.159362881,0.020809817,0.274212906,0.154384237,0.148476462,0.172509305,0.03332949,0.016162384,0.009672545,0.020892474,0.011446436,0.143122272,0.015791488,0.283785445,0.089682563,0.177064651,0.226792489,0.053496883,0.007356312,0.013726584,0.027287115,0.014121298,0.086504041,0.020182621,0.239381365,0.073935255,0.198376775,0.234584231,0.053062813,0.01395938,0.014860522,0.038642082,0.018335025,0.086676668,0.028185885,0.270831026,0.090331574,0.172813392,0.225211257,0.051447967,0.012277035,0.014428891,0.033569814,0.015025571,0.095508943,0.018554531,0.351995917,0.040506751,0.178696429,0.232160363,0.067477904,0.009129635,0.013141375,0.023463374,0.01670911,0.048869789,0.017849355,0.308829779,0.033068547,0.20206484,0.237330069,0.063676621,0.011483222,0.013219982,0.034220617,0.019240138,0.05718377,0.019682415,0.334725493,0.038980112,0.180507856,0.238733505,0.057553844,0.009759979,0.014665456,0.032853962,0.015791265,0.062451459,0.01397707
brandenburg gate,4213763167,0.125346896,0.318713937,0.07325716,0.146899207,0.105712996,0.002738797,0.007808902,0.008118827,0.005421643,0.198227235,0.0077544,0.114818393,0.256067979,0.088219494,0.196625803,0.105277455,0.002899611,0.009417777,0.006862722,0.005722277,0.202327728,0.011760761,0.129125972,0.281732928,0.075563782,0.161669136,0.115426117,0.004272568,0.008667902,0.006939894,0.005157479,0.199918539,0.011525683,0.184710584,0.137680366,0.126879681,0.266818581,0.121807342,0.004271516,0.011065192,0.009765168,0.008539673,0.113886576,0.014575321,0.177613683,0.054837836,0.156474428,0.353471594,0.100868521,0.005209773,0.015463626,0.008996807,0.009848419,0.094631126,0.022584186,0.186965092,0.104057798,0.126867222,0.286719349,0.123720882,0.005584414,0.013206356,0.011047799,0.009449704,0.111162983,0.021218402,0.205158387,0.023279546,0.197998957,0.267696883,0.162117904,0.006694546,0.015324226,0.0088106,0.010696692,0.060640184,0.041582076,0.186029504,0.0118814,0.192539506,0.297399901,0.147605451,0.006111591,0.020850116,0.007932591,0.007967943,0.073726658,0.047955339,0.190703067,0.017125422,0.196308115,0.272058594,0.165251414,0.004878281,0.020044332,0.010471212,0.009070917,0.072787837,0.041300809
cabrillo,5528327227,0.065880633,0.443338713,0.048923934,0.141758202,0.049500685,0.014039455,0.007435119,0.003971082,0.002239944,0.207713771,0.015198462,0.058158196,0.426585591,0.055897096,0.132236579,0.050598827,0.015001512,0.009131505,0.003548249,0.002985304,0.224494486,0.021362655,0.058671613,0.43747092,0.053469867,0.126109455,0.049811396,0.014106487,0.010318378,0.003039927,0.004216346,0.224017642,0.018767968,0.153442305,0.361458494,0.068920273,0.161845639,0.070666355,0.012885225,0.010528514,0.007088493,0.007463852,0.128116653,0.017584194,0.172985124,0.278119232,0.073660176,0.226752665,0.071222781,0.015537895,0.015658324,0.007780472,0.012002531,0.10377214,0.022508659,0.135673882,0.360608143,0.073193799,0.16903,0.068476689,0.014138248,0.011608215,0.006243714,0.007062293,0.136506039,0.017458979,0.304745807,0.210423239,0.074635582,0.151435961,0.119611168,0.007215838,0.01100666,0.010990666,0.00759502,0.079783527,0.022556533,0.337468446,0.135838047,0.094973399,0.175218311,0.119758097,0.009942709,0.014527066,0.014599595,0.013439696,0.060261514,0.023973121,0.28819299,0.197009802,0.0923443,0.159401339,0.115349907,0.009813218,0.009400214,0.012135173,0.010777299,0.083731401,0.021844356
casa batllo,5518669862,0.216140118,0.224268488,0.091180658,0.137273883,0.068429776,0.016408268,0.023890157,0.02704846,0.029261461,0.146639945,0.019458786,0.202388967,0.219984724,0.1123163,0.133020042,0.053229687,0.021159892,0.027593238,0.032557776,0.033780538,0.14056453,0.023404304,0.229402059,0.243319965,0.095831089,0.120089588,0.054346093,0.015428168,0.0174311,0.029742605,0.02736614,0.150353643,0.016689552,0.234891864,0.127221517,0.136150951,0.163861048,0.058571241,0.021999441,0.038712791,0.029059546,0.051099959,0.112916981,0.025514662,0.211720252,0.091865484,0.168845071,0.16545808,0.048866863,0.036209165,0.048152665,0.032520505,0.069689738,0.099458398,0.027213779,0.244436551,0.133473726,0.140971314,0.161124313,0.061505158,0.026184368,0.027402848,0.032766178,0.045201095,0.105856735,0.021077716,0.340961919,0.062115001,0.138050835,0.17487208,0.070090057,0.015458745,0.025120517,0.025127522,0.04255668,0.081580906,0.024065738,0.325933389,0.072727924,0.153766773,0.161041565,0.063762782,0.022769352,0.025444568,0.026964692,0.055165971,0.070077601,0.022345383,0.344336186,0.079980465,0.137398767,0.159995836,0.068427577,0.015602332,0.017120263,0.026571832,0.039742163,0.087559522,0.023265057
