albert memorial,4866000778,0.001546682,0.001248517,0.001005739,0.000846658,0.000683993,0.00053087,0.000426003,0.000517368,0.001841744,0.001488362,0.000959656,0.000544861,0.000931531,0.000794444,0.000567384,0.00037336,0.001138638,0.000949188,0.000732151,0.00059873,0.001274625,0.000900886,0.000540566,0.000281784,0.001620552,0.001692369,0.00111124,0.000521402,0.00048823,0.000586813,0.000369106,0.000231518,0.000289402,0.000390499,0.000298518,0.000170757,0.000545059,0.000724845,0.000777146,0.000504885,0.00027177,0.000357572,0.000263196,0.000111697,0.000580829,0.000497319,0.000269507,9.84E-05,0.000688141,0.001049572,0.00069884,0.000255013,2.78E-05,6.92E-05,5.06E-05,1.99E-05,0.000102816,0.000315236,0.000533051,0.000193012,6.22E-05,7.96E-05,3.69E-05,7.91E-06
altes museum,5008351877,0.001434388,0.001281549,0.001041527,0.000911101,0.00082965,0.00071608,0.00062205,0.000786249,0.001622176,0.001257089,0.000836593,0.000495514,0.000788359,0.000662586,0.000506551,0.000357435,0.001050557,0.000884823,0.000847208,0.000743536,0.001080258,0.000722616,0.000437598,0.000239102,0.001260262,0.001348483,0.000873737,0.000403385,0.000377043,0.000444439,0.000287033,0.000169794,0.000173085,0.000193349,0.000134151,8.55E-05,0.000447628,0.000625431,0.000702822,0.000463993,0.00025889,0.000256178,0.00017302,7.70E-05,0.000448662,0.000370659,0.000196461,7.49E-05,0.00043233,0.000799982,0.000610811,0.00023095,2.70E-05,3.98E-05,2.99E-05,1.29E-05,8.88E-05,0.000216154,0.00032705,0.000158372,7.88E-05,0.000120361,7.60E-05,1.75E-05
amiens cathedral,5437354072,0.001672556,0.001397319,0.001136508,0.000956628,0.000801312,0.000637214,0.000526451,0.000684391,0.001984898,0.001704794,0.001180874,0.000765896,0.001662101,0.001413935,0.000919874,0.000597196,0.001345675,0.001164075,0.000912177,0.000690837,0.000992201,0.000819314,0.000648082,0.000426061,0.001402716,0.001645837,0.001244047,0.000696689,0.001542791,0.001630454,0.001127633,0.000554289,0.000827636,0.000914325,0.000604611,0.000293455,0.000660118,0.00092852,0.000858663,0.000599411,0.000298222,0.000400434,0.000367385,0.00021786,0.000355318,0.000483657,0.00041224,0.000175015,0.000811601,0.001352588,0.001058133,0.00043299,0.000399807,0.000591215,0.000360033,8.75E-05,0.000142218,0.000336083,0.000378202,0.000238071,6.72E-05,0.000158767,0.000140872,4.62E-05
angkor wat,4073972013,0.001476997,0.001196346,0.001060531,0.000883359,0.000693452,0.000607834,0.000613868,0.000658239,0.001613871,0.001300084,0.000725435,0.000404503,0.000888717,0.000741277,0.0004515,0.000286568,0.000965005,0.000784248,0.000587398,0.000595542,0.00070576,0.000418137,0.000238412,0.000155951,0.001214544,0.001317637,0.000822599,0.000364924,0.000427585,0.000509949,0.000314271,0.000143406,0.000235209,0.000320634,0.000227392,0.000115015,0.000450906,0.000580357,0.000623876,0.000477188,0.000143662,0.000148503,0.000107164,6.60E-05,0.000246042,0.000203832,0.000116556,3.80E-05,0.000437077,0.000767476,0.000561183,0.000164392,2.92E-05,5.29E-05,4.00E-05,1.32E-05,7.77E-05,0.000284437,0.000354345,0.000117376,4.87E-05,7.99E-05,4.53E-05,8.42E-06
ara pacis,4096302373,0.001120207,0.001110033,0.000982052,0.000873147,0.00076776,0.000648781,0.000557597,0.000548438,0.001440049,0.001390113,0.001025784,0.000682408,0.00087481,0.000840726,0.000599416,0.00041065,0.000997708,0.001006807,0.000833553,0.000620331,0.000868915,0.000764272,0.000543482,0.000332325,0.001241986,0.001468156,0.001103481,0.000572117,0.000752948,0.000896914,0.000551097,0.000245413,0.000228576,0.000311918,0.000240374,0.000122185,0.000526464,0.000865326,0.00087348,0.000581167,0.000211901,0.000298862,0.00025088,0.000114316,0.000325453,0.000364025,0.000241035,0.000101586,0.000589888,0.001055901,0.000757742,0.000244015,0.000146478,0.00020714,0.000100152,1.43E-05,0.000167656,0.000547918,0.000740209,0.000306869,5.36E-05,9.57E-05,6.66E-05,2.29E-05
arc de triomphe,3860640634,0.001198884,0.001013649,0.001002353,0.000943648,0.000841753,0.0007151,0.000617504,0.00067219,0.001576436,0.001421263,0.001090197,0.000753961,0.000669146,0.000764475,0.000665871,0.0005175,0.000871283,0.000939254,0.00081468,0.000630847,0.001041086,0.000804561,0.000583484,0.000381085,0.001670236,0.001792163,0.001278258,0.000676417,0.000416498,0.000610166,0.000516242,0.000313239,0.000230041,0.000357514,0.000305126,0.000157767,0.000497278,0.000778125,0.000729862,0.00044838,0.000262895,0.000372559,0.000292995,0.000137858,0.000520336,0.000436687,0.000293638,0.000122626,0.000974883,0.001461844,0.001004587,0.000340878,6.08E-05,9.56E-05,5.33E-05,1.21E-05,0.000215801,0.000492043,0.000435074,0.000158555,7.47E-05,9.34E-05,5.12E-05,1.21E-05
aztec ruins,6334323936,0.001253411,0.001010094,0.000845683,0.00075797,0.000631804,0.000505276,0.00042066,0.000568955,0.001583541,0.001177753,0.000794609,0.000544661,0.000844544,0.000630114,0.00044417,0.000397545,0.000941267,0.000774528,0.000584353,0.000482935,0.001192076,0.000785662,0.000479041,0.000277739,0.001698506,0.001744797,0.00123153,0.000621864,0.000607413,0.000627065,0.000436571,0.000295255,0.000271616,0.000298448,0.000222668,0.000153578,0.000435898,0.000574521,0.000516055,0.000403141,0.000322578,0.000360189,0.000266643,0.000142941,0.000838447,0.000746502,0.000438925,0.000162603,0.000905557,0.00142008,0.001046558,0.000459009,7.61E-05,0.000116864,7.61E-05,3.12E-05,0.000102302,0.000308958,0.000345479,0.000201881,0.000189217,0.000334811,0.000226389,7.10E-05
berlin cathedral,5359660879,0.001045944,0.001227946,0.001225649,0.001172988,0.001078215,0.000947087,0.000760507,0.00067669,0.001265207,0.001543621,0.001344252,0.000928824,0.000877826,0.000941142,0.000779702,0.000512779,0.001099257,0.001193871,0.00101207,0.000693032,0.000708235,0.00081657,0.000628296,0.000360365,0.000770775,0.001233561,0.001122433,0.000689348,0.000559074,0.000738122,0.000532868,0.000253577,0.00024665,0.000391531,0.000334819,0.000208155,0.000549088,0.000817719,0.000828511,0.00067017,0.000175947,0.000252472,0.000200746,8.60E-05,0.000188956,0.000306185,0.000244385,0.000104171,0.000299934,0.000578926,0.000462037,0.000167067,5.53E-05,0.000143232,9.60E-05,3.12E-05,8.28E-05,0.000343844,0.000736141,0.000403478,2.57E-05,6.00E-05,4.96E-05,1.04E-05
bok tower gardens,4455028107,0.001747214,0.001387086,0.00129379,0.001243544,0.001103233,0.000914095,0.000723328,0.000759774,0.00205313,0.001822815,0.001374857,0.000829509,0.000962506,0.000905598,0.000752845,0.000540166,0.001198111,0.001081806,0.000923959,0.00072525,0.001485782,0.001220953,0.000852045,0.000473885,0.001725621,0.001893585,0.001347173,0.000678451,0.000581084,0.00074216,0.000596303,0.000354948,0.000284933,0.000321547,0.000294381,0.000232104,0.000576401,0.000659581,0.000628876,0.000513901,0.000545068,0.000533025,0.000389796,0.000200863,0.000746809,0.000670273,0.000400835,0.000187264,0.000655284,0.001001285,0.000711431,0.000304172,7.91E-05,0.000139831,0.00012885,7.15E-05,0.000274243,0.000414872,0.000395465,0.000206026,0.000209333,0.000264665,0.000186755,7.54E-05
brandenburg gate,4213763167,0.001289389,0.00146543,0.001500997,0.001453796,0.001295638,0.001076384,0.000848889,0.00077619,0.001880776,0.002076229,0.001676662,0.001023405,0.001054949,0.001189487,0.000892308,0.000557183,0.000993205,0.00114807,0.001022119,0.000858789,0.000966103,0.001092574,0.00085828,0.000470637,0.001512889,0.002068157,0.001644705,0.00084303,0.000896028,0.001173929,0.000780501,0.000318282,0.000316807,0.00039491,0.000283828,0.000141563,0.000355867,0.000596999,0.000759891,0.0006555,0.000180509,0.000303667,0.000275881,0.00016527,0.000309348,0.000456169,0.000357858,0.000160487,0.000516742,0.000964179,0.000672497,0.00022648,0.00012491,0.000204058,9.04E-05,1.96E-05,6.82E-05,0.000257779,0.000398223,0.000179191,6.03E-05,0.000104925,6.78E-05,1.46E-05
cabrillo,5528327227,0.000829302,0.000774431,0.00069466,0.000645683,0.000589194,0.00050897,0.000468424,0.000539226,0.000921249,0.000903549,0.000768744,0.00056257,0.000769964,0.000792855,0.000545139,0.000370492,0.000887645,0.000977674,0.000837557,0.000703078,0.000564002,0.00053592,0.000416641,0.000265126,0.000695664,0.000894181,0.000825543,0.000516088,0.000468985,0.000577063,0.000422471,0.000210148,0.000293891,0.000405178,0.0002246,0.00011569,0.00059764,0.001015686,0.001077682,0.000640341,0.000191068,0.000276483,0.000220962,0.000109221,0.000215569,0.000276438,0.000210525,7.70E-05,0.000353228,0.000636153,0.000572874,0.000232268,6.10E-05,1.00E-04,6.38E-05,2.12E-05,9.14E-05,0.000478151,0.000672435,0.000229147,4.30E-05,7.74E-05,5.92E-05,1.65E-05
casa batllo,5518669862,0.001491592,0.001191906,0.000978002,0.000848435,0.000738702,0.000635341,0.000543528,0.000657282,0.001601961,0.001334173,0.001003091,0.000745313,0.00084662,0.000656672,0.000516282,0.000400757,0.00116761,0.000933499,0.000764864,0.000581876,0.001063561,0.000723464,0.000517769,0.000345347,0.001292317,0.001478495,0.001130506,0.000638091,0.00045982,0.000559094,0.00041076,0.000251764,0.000158786,0.000206526,0.000149093,9.41E-05,0.000572308,0.000682073,0.000578174,0.000381708,0.000319682,0.000373579,0.000276845,0.000148002,0.000573191,0.000544621,0.000338765,0.00015918,0.000602377,0.00110066,0.000858051,0.000345361,7.17E-05,0.000106446,6.44E-05,3.09E-05,0.000179675,0.000414291,0.000363279,0.000174135,0.000208793,0.000374699,0.000229354,6.60E-05
casa rosada,3752998210,0.001157139,0.001110564,0.001124099,0.001098827,0.001007439,0.000907537,0.000724856,0.000667605,0.001208641,0.001346406,0.001163271,0.000842281,0.000950429,0.001067893,0.00092113,0.000606351,0.001288117,0.001409309,0.001232578,0.00073538,0.000919047,0.000955262,0.000756524,0.000384684,0.000820727,0.001127341,0.001009269,0.000631582,0.000379857,0.000592692,0.000526171,0.000327434,0.000324735,0.000536996,0.000451089,0.000210819,0.000925573,0.001341635,0.001188583,0.0005573,0.000369049,0.000519449,0.000358024,0.000138214,0.000365677,0.00048884,0.000343302,0.000120033,0.000260086,0.000504558,0.000431527,0.000179905,1.84E-05,5.61E-05,4.48E-05,1.35E-05,0.000189525,0.000582224,0.000618211,0.000199949,5.40E-05,0.000114025,8.55E-05,2.74E-05
castillo de san marcos,5293494145,0.002057809,0.001776517,0.001520225,0.001330266,0.001107035,0.000863716,0.000693236,0.000851562,0.002263492,0.001859779,0.001359818,0.00090112,0.001270691,0.001158912,0.000859843,0.000620966,0.001622025,0.001342493,0.000995931,0.000760014,0.001593015,0.001085983,0.000675532,0.00040866,0.00158459,0.001812901,0.001322648,0.000718917,0.000561298,0.000764851,0.000608273,0.000398981,0.00026462,0.0003734,0.000309443,0.00023233,0.000723491,0.00088448,0.000723963,0.000511615,0.000470676,0.000465802,0.000315184,0.000182216,0.000589344,0.000531269,0.000328152,0.000156682,0.00053098,0.000858121,0.00073435,0.000350092,6.34E-05,0.000108998,9.86E-05,5.44E-05,0.00017323,0.000330612,0.000353511,0.00020208,0.000166187,0.000238011,0.000185168,6.62E-05
chartres cathedral,4420346273,0.00172577,0.001549826,0.001479427,0.001344473,0.001154563,0.000898061,0.000650464,0.000756076,0.002100342,0.002100422,0.001655277,0.000974406,0.001041886,0.000951142,0.000695666,0.000512954,0.001340461,0.001225559,0.000919548,0.000671082,0.001578546,0.001453868,0.001025759,0.000479654,0.001820641,0.002282744,0.001934757,0.001080263,0.000562469,0.000801213,0.00065742,0.000387248,0.000241101,0.00027734,0.000194226,0.000150392,0.000523012,0.000664141,0.000609944,0.00055441,0.000343295,0.000413895,0.000252461,0.000116584,0.000699858,0.000874391,0.000532733,0.000165282,0.000620156,0.001215887,0.001103453,0.000515863,3.87E-05,6.49E-05,3.37E-05,1.12E-05,9.01E-05,0.000212693,0.000334898,0.000220761,9.56E-05,0.000138869,7.57E-05,1.74E-05
chichen itza,5424923967,0.00128264,0.001204006,0.001104386,0.000987436,0.000900461,0.000783222,0.000663314,0.000738013,0.001664705,0.001516745,0.001137766,0.000839644,0.001070014,0.000981464,0.000699065,0.000539764,0.001290693,0.001141106,0.000894542,0.000673166,0.001264249,0.000994213,0.000724083,0.000510283,0.001517916,0.001751249,0.001330461,0.000768099,0.000758812,0.000894097,0.000614083,0.000343094,0.000457142,0.000575287,0.000403339,0.000230109,0.000844819,0.001043116,0.000884233,0.000544929,0.000439727,0.000504212,0.000356374,0.000168203,0.000639878,0.000659992,0.000437864,0.000197235,0.000838062,0.001292295,0.000985359,0.00038101,0.000100631,0.000208023,0.000146205,6.20E-05,0.000366813,0.000720552,0.000729509,0.00031053,0.000124973,0.00020938,0.000124375,3.53E-05
christ the redeemer rio,4690213664,0.001382218,0.001304787,0.001173934,0.001072249,0.000952149,0.000799039,0.00062512,0.000627617,0.00152421,0.001420883,0.00107544,0.000611202,0.000804198,0.000724068,0.000535832,0.000367987,0.001037241,0.000970232,0.000816549,0.000583244,0.001000417,0.000829456,0.000588666,0.000301564,0.001318117,0.001560888,0.001209091,0.000621812,0.00058585,0.000705653,0.000443473,0.00021079,0.00020652,0.000273051,0.000201907,0.000106282,0.000481413,0.000723048,0.000717866,0.000486021,0.000205282,0.000274475,0.000216608,0.000102545,0.000407672,0.000414713,0.000241444,8.56E-05,0.000574709,0.000957661,0.00073641,0.000284275,8.13E-05,0.000118673,3.72E-05,7.51E-06,0.000113714,0.000367478,0.000452898,0.000165585,6.07E-05,8.87E-05,4.80E-05,1.09E-05
civic center san francisco,5411170768,0.001044626,0.001099146,0.001081697,0.001054656,0.000949817,0.000835754,0.000680149,0.000643151,0.001887155,0.002192785,0.001894231,0.001250802,0.000811602,0.000899549,0.000804381,0.000570553,0.000651983,0.000799635,0.000736429,0.000496905,0.001066735,0.00124436,0.001018764,0.000593897,0.002109579,0.002780333,0.002408036,0.001403962,0.000880648,0.001232721,0.001019241,0.000544884,0.000164031,0.000255864,0.000219514,0.000117479,0.000262832,0.000460909,0.000486655,0.000269975,0.000203572,0.000313365,0.000235985,8.64E-05,0.000535725,0.000826488,0.000625371,0.000257137,0.00070749,0.00151549,0.001199851,0.000402656,5.43E-05,8.78E-05,4.79E-05,1.12E-05,6.52E-05,0.000248798,0.000284452,0.000103289,5.14E-05,0.000108699,6.10E-05,1.25E-05
cologne cathedral,5370563700,0.000981102,0.000941715,0.000940121,0.0009098,0.000763314,0.000562436,0.000396634,0.000346166,0.001508919,0.001550924,0.0010543,0.000518448,0.000488457,0.000530083,0.000401447,0.00024177,0.000646849,0.000722981,0.000578555,0.000346407,0.00065314,0.000630323,0.000434031,0.000166207,0.00139684,0.001925099,0.001321419,0.000516835,0.000348332,0.00051511,0.000335613,0.000152379,6.99E-05,0.000127318,9.21E-05,4.70E-05,0.000228884,0.000386268,0.000326799,0.000199812,0.000122833,0.000154806,9.44E-05,4.04E-05,0.00023452,0.000267827,0.000129667,3.59E-05,0.000536777,0.001144392,0.000826008,0.000255484,8.09E-06,2.29E-05,1.38E-05,4.91E-06,3.73E-05,0.000106682,0.000113602,6.61E-05,2.14E-05,4.17E-05,1.57E-05,3.94E-06
colosseum,6792981068,0.001278085,0.001272495,0.001120314,0.000957853,0.000768145,0.000642207,0.000596615,0.000663525,0.001228567,0.001225325,0.000873499,0.000652414,0.000772715,0.000734601,0.000547264,0.000369259,0.001081527,0.001000538,0.0009044,0.000826845,0.000845855,0.000730917,0.000448553,0.00033732,0.000833875,0.001122219,0.000909783,0.000494634,0.000321883,0.000402016,0.000286139,0.000180714,0.000114764,0.000160559,0.000141968,7.77E-05,0.000434968,0.000641295,0.000787462,0.000623139,0.00021539,0.000257547,0.000172687,0.000111494,0.000243671,0.000301541,0.000223061,0.00010689,0.000265523,0.000536584,0.000459673,0.000198071,4.39E-06,1.08E-05,7.94E-06,3.21E-06,3.51E-05,0.000182551,0.000401881,0.000170209,2.31E-05,3.80E-05,2.50E-05,6.45E-06
