agra fort,4392920377,0.014415292,0.008464556,0.004202866,0.00277078,0.003035054,0.00156413,0.004927738,0.003555105,0.002691202,0.004932661,0.001389581,0.003355011,0.002512726,0.006475997,0.008455107,0.034651512,0.01474666,0.008394662,0.004412867,0.002735224,0.003064443,0.001585743,0.00488372,0.003543887,0.002607692,0.004576441,0.001433118,0.003340914,0.002389915,0.006147376,0.008743814,0.034792843,0.014759653,0.007704761,0.004870848,0.002815019,0.00306305,0.001583074,0.005357875,0.003691998,0.002547172,0.004419279,0.001471024,0.003295353,0.002346351,0.006255995,0.008739061,0.034478807,0.018569693,0.00928297,0.00524069,0.003140802,0.003436617,0.001956405,0.004937617,0.003911981,0.003418509,0.005170972,0.001764235,0.003742304,0.002848231,0.006385621,0.008501193,0.025091479,0.019067922,0.009450518,0.005259658,0.003138885,0.00353314,0.002000348,0.004942129,0.003949102,0.003483606,0.005015504,0.001850443,0.003839997,0.002878114,0.006129206,0.008870945,0.023989801,0.018665054,0.009137326,0.005419438,0.003194228,0.003533069,0.001924223,0.005300943,0.004029121,0.003395534,0.005088008,0.001802266,0.003780693,0.002835878,0.00618081,0.00875731,0.024355417,0.018939485,0.008565574,0.005544801,0.003236711,0.003565597,0.002224234,0.004668927,0.004089896,0.003671052,0.005144514,0.00200099,0.003841358,0.00294239,0.006649864,0.007812798,0.024501128,0.018851966,0.008752888,0.005398325,0.003278347,0.003684882,0.002148149,0.004927123,0.004113173,0.003638506,0.005027119,0.001986101,0.003958465,0.00295193,0.006168551,0.008413025,0.024100768,0.018686789,0.008741758,0.005476524,0.003383991,0.00371577,0.002024118,0.005335141,0.004239797,0.003620774,0.005087607,0.001881254,0.003928686,0.00294271,0.005886978,0.008584425,0.023862998
albert memorial,4866000778,0.01185224,0.007300339,0.004354186,0.002515559,0.003408381,0.001485483,0.005313894,0.00354729,0.002334869,0.005389282,0.001209757,0.003624625,0.002197349,0.00794963,0.007275686,0.037449583,0.013144398,0.007487119,0.004438464,0.002699884,0.003505949,0.001508692,0.005342905,0.003761765,0.002421672,0.004825208,0.001316682,0.003726146,0.002245897,0.007017101,0.007672758,0.036093513,0.012527847,0.006782799,0.005076349,0.00277741,0.003469045,0.001445199,0.006322047,0.003936156,0.00226284,0.004809779,0.001301285,0.003598325,0.002082783,0.006855394,0.007900687,0.036060207,0.015365566,0.008322223,0.005628544,0.002617198,0.00411097,0.001713962,0.005387782,0.003478712,0.002610615,0.005422857,0.001473229,0.00427574,0.002275628,0.0077123,0.007374063,0.029438762,0.017318666,0.008571518,0.005499719,0.002729971,0.00436477,0.001712879,0.005646544,0.003551557,0.002913043,0.005492625,0.001572585,0.004543785,0.002517998,0.006799674,0.008074174,0.025898644,0.015598775,0.00810478,0.005284468,0.002793925,0.004087196,0.001510003,0.006323752,0.003681872,0.002568095,0.005547887,0.001358298,0.004199237,0.002271478,0.006550054,0.007733832,0.029594499,0.017257701,0.008845607,0.005822985,0.002659441,0.003992212,0.001804769,0.005281003,0.003450735,0.00284542,0.005085462,0.001628274,0.004224861,0.002486418,0.007232229,0.007937478,0.026653558,0.018068514,0.009275821,0.005391346,0.002681248,0.004100109,0.001677676,0.00558966,0.003409985,0.002870563,0.005321041,0.001564169,0.004334365,0.002555009,0.006498923,0.008604595,0.025265127,0.017155603,0.008779618,0.005189453,0.002774882,0.004111539,0.001620579,0.006135772,0.003624083,0.002819273,0.005567612,0.001500145,0.004300448,0.002483828,0.00612393,0.008449086,0.026572304
altes museum,5008351877,0.010250328,0.007518613,0.003765941,0.002521045,0.003065651,0.001390513,0.005271094,0.003438316,0.001836153,0.005521668,0.001025458,0.003332426,0.001868581,0.00814865,0.0067119,0.041624925,0.011353185,0.007275473,0.004186028,0.002652692,0.003529013,0.001457517,0.00557369,0.003614296,0.001974416,0.00514578,0.00115967,0.003664876,0.001941901,0.007361251,0.00684124,0.039560233,0.010810215,0.007162433,0.004277469,0.002791864,0.0030224,0.001345863,0.006039982,0.003785999,0.001752698,0.004564685,0.001053955,0.003248695,0.001802568,0.006674348,0.007069688,0.041888401,0.013974085,0.008344709,0.005202235,0.002639699,0.004194969,0.001632669,0.005795549,0.003314458,0.002180031,0.006189399,0.001292911,0.00438777,0.002062728,0.008086114,0.006682878,0.031311057,0.015670145,0.007960183,0.00558402,0.002717339,0.005035888,0.001686203,0.006273724,0.003370399,0.002439886,0.006048077,0.00143869,0.005013322,0.002285698,0.007303967,0.006833363,0.027630359,0.014633061,0.007740284,0.005341739,0.002884455,0.00432158,0.001615491,0.006600138,0.00370153,0.002256735,0.005718456,0.001362731,0.004455677,0.002147234,0.006935807,0.006852066,0.030724277,0.016179522,0.009200894,0.005355819,0.002729089,0.00394403,0.001704142,0.0054333,0.003377548,0.002490895,0.005483191,0.001439282,0.00411455,0.002344955,0.007351141,0.007628721,0.028514184,0.017082222,0.008502612,0.005468019,0.002644162,0.00504465,0.001593732,0.006334989,0.003216481,0.002554636,0.005869133,0.001447068,0.004867383,0.002429799,0.006841898,0.007776186,0.025618291,0.0166134,0.00867439,0.005219635,0.00291016,0.0043341,0.001664303,0.006347123,0.003681097,0.002657879,0.005614026,0.001500881,0.004438681,0.002442586,0.006320063,0.007927873,0.026945067
amiens cathedral,5437354072,0.014511203,0.007396845,0.005498162,0.00265906,0.003664262,0.001713645,0.006119401,0.003654274,0.002854734,0.006160217,0.001552597,0.003948189,0.00247767,0.008101099,0.007126384,0.029795543,0.015329312,0.00757546,0.00597406,0.00271395,0.003835356,0.001747387,0.006155642,0.003661744,0.002849128,0.005998392,0.001638216,0.004024862,0.002444682,0.00776606,0.007348293,0.028170741,0.014964378,0.007156312,0.006223218,0.00272093,0.003644855,0.001673647,0.006854454,0.00372059,0.002692928,0.005627146,0.001608704,0.003798854,0.00238077,0.007541791,0.007495605,0.029129104,0.016537637,0.007846557,0.006081464,0.002787909,0.003944412,0.001880194,0.006011126,0.003766312,0.003128723,0.006143183,0.001730895,0.004203823,0.002601488,0.007923598,0.006874513,0.025771451,0.017546345,0.007927775,0.006586801,0.002792577,0.004226881,0.001910437,0.006297543,0.003710398,0.003156237,0.006092325,0.001818397,0.004388222,0.002580212,0.007585071,0.007280548,0.023333517,0.016806433,0.007631889,0.006410847,0.002866092,0.003971587,0.001822251,0.006598826,0.003868616,0.003052854,0.005845306,0.001756847,0.004123633,0.002565108,0.007362682,0.007298124,0.02525219,0.017124079,0.008210801,0.006090194,0.00280049,0.003632069,0.001929269,0.005541929,0.003719329,0.003129379,0.005816338,0.001778354,0.003919568,0.002617054,0.007674134,0.007397311,0.025852986,0.017834653,0.008464334,0.006152471,0.00286437,0.003855005,0.001885427,0.005912239,0.003740302,0.003152326,0.005791256,0.001790033,0.004041085,0.002622941,0.00701468,0.007784142,0.024328022,0.017276067,0.008300268,0.005883429,0.002968976,0.003797107,0.00180692,0.006245577,0.003931658,0.003167432,0.005880344,0.001730279,0.00400667,0.00269304,0.006776524,0.007896179,0.024872818
angkor wat,4073972013,0.010538692,0.007181101,0.003594405,0.002630866,0.002948698,0.001381479,0.005001181,0.003639588,0.001954707,0.004874083,0.001025255,0.00327298,0.002019056,0.007638439,0.007339042,0.042245393,0.01202488,0.00728064,0.004079303,0.002672164,0.003252666,0.001473517,0.005226418,0.003744571,0.002125084,0.004492297,0.001205694,0.003516972,0.002025961,0.00701193,0.007519999,0.03963287,0.011129565,0.006623321,0.004091738,0.002789498,0.003099129,0.001320045,0.005638383,0.00391874,0.001835733,0.004162617,0.001072592,0.003296486,0.001869545,0.006629199,0.007323049,0.042485325,0.01466657,0.008537891,0.005105997,0.002540085,0.004167796,0.001558335,0.005491353,0.003259703,0.002322054,0.005279092,0.001303772,0.004271685,0.002203627,0.007758422,0.007961807,0.03085678,0.016663217,0.008790839,0.005330201,0.002508406,0.004851159,0.001559109,0.006103084,0.003185339,0.002429496,0.00529564,0.001390714,0.004728804,0.002248548,0.006944011,0.008417061,0.026839337,0.015589824,0.008220052,0.004819403,0.002722369,0.00421959,0.001470432,0.006318994,0.003476991,0.002290137,0.005352104,0.001250035,0.00429144,0.002183191,0.006497723,0.007955779,0.030626901,0.017068279,0.008262719,0.006362605,0.002595684,0.004622538,0.00181604,0.00557337,0.003222788,0.002602771,0.005235118,0.001574941,0.004776675,0.002356856,0.008009297,0.007586659,0.025618627,0.017401776,0.008189942,0.005749803,0.002712002,0.005009497,0.001766728,0.00616656,0.003339512,0.00267685,0.005611843,0.001557376,0.005065367,0.002395736,0.007079358,0.00764976,0.024912854,0.016870808,0.008426035,0.00507114,0.002707172,0.004708055,0.001639876,0.006941215,0.003438792,0.002695522,0.006315422,0.001444116,0.004873269,0.002434761,0.006446844,0.008009889,0.025262049
ara pacis,4096302373,0.012079803,0.008774484,0.003651455,0.002545785,0.00295875,0.001348617,0.00483043,0.003419229,0.002148408,0.004975539,0.001088271,0.003222346,0.002234814,0.007056818,0.008211238,0.03878086,0.012908785,0.008568927,0.004043426,0.002633911,0.003149223,0.001391659,0.00517227,0.003576938,0.00221337,0.004605502,0.001236812,0.00338722,0.002230459,0.006439375,0.008556122,0.037212845,0.012661597,0.007886733,0.004425239,0.002737762,0.00303999,0.001325083,0.005795547,0.003732883,0.002069488,0.004240583,0.001211049,0.003191418,0.002147788,0.006171486,0.008946696,0.037743503,0.01660684,0.010029422,0.004603742,0.002847238,0.003318591,0.001703808,0.004792665,0.003600906,0.002787654,0.005129561,0.001454158,0.003602872,0.002477014,0.006517935,0.008532853,0.029321587,0.017356047,0.009732502,0.005169714,0.002880883,0.003604757,0.001790272,0.005137338,0.003735282,0.002985655,0.005155722,0.00160966,0.0038444,0.002512544,0.006416482,0.008653971,0.026741616,0.016587289,0.009722393,0.005068057,0.002988305,0.003498722,0.001625885,0.005473756,0.003806009,0.002729968,0.004906323,0.00146697,0.003663042,0.002460183,0.006062323,0.009032404,0.028235215,0.018246399,0.009436012,0.005255385,0.003046795,0.003594914,0.001986018,0.004781807,0.003905797,0.003228397,0.00508405,0.001762894,0.003897421,0.002715046,0.006584954,0.00790969,0.025891265,0.018453921,0.009221511,0.005417928,0.003073307,0.003873029,0.001991514,0.005070305,0.003927754,0.00331711,0.005185577,0.00180592,0.004161682,0.002731932,0.006287446,0.008174545,0.024633364,0.017970755,0.009571761,0.005262787,0.003224302,0.003732773,0.001857937,0.005379528,0.00410314,0.003269059,0.005145109,0.001688815,0.003965451,0.002762614,0.00595859,0.00858059,0.024853635
arc de triomphe,3860640634,0.012553506,0.006763826,0.004918804,0.002475151,0.003759218,0.00166148,0.005750494,0.003545954,0.002725655,0.005838817,0.001421177,0.003906656,0.002504779,0.008814282,0.007100891,0.033579886,0.013808958,0.007130582,0.005385942,0.002614378,0.003745145,0.001675057,0.005970293,0.003764638,0.002794649,0.005293898,0.001568276,0.003875571,0.002439821,0.007668619,0.007914284,0.031670465,0.013307414,0.006204663,0.006127234,0.002677311,0.003878546,0.001575317,0.007472651,0.003989509,0.002570036,0.004953206,0.001597286,0.003857669,0.002294396,0.007072347,0.008257134,0.031485856,0.015268029,0.007125017,0.006247942,0.002615726,0.004384491,0.001924407,0.006101205,0.003660759,0.003022148,0.006304458,0.001680108,0.004518408,0.002521439,0.009076369,0.006716389,0.026153682,0.016473786,0.007320946,0.006448378,0.002726102,0.004493451,0.001898422,0.006543318,0.003874412,0.003220076,0.005930373,0.001799927,0.004586882,0.002571204,0.00776805,0.007412495,0.024252756,0.015608604,0.006724221,0.006479211,0.002824898,0.004594572,0.001748246,0.007577,0.004008306,0.002908836,0.005875943,0.00165206,0.004568257,0.002423947,0.007352168,0.007249297,0.025725011,0.016259642,0.007918559,0.00637623,0.002685061,0.004184497,0.001957731,0.005683712,0.00360797,0.002970007,0.006149482,0.001670426,0.004408203,0.002451165,0.008639826,0.006851094,0.025506972,0.017124574,0.008395424,0.006046829,0.002788302,0.004190927,0.001874912,0.006038076,0.003796119,0.003099969,0.00577223,0.001710099,0.004375839,0.00255025,0.007301706,0.007761493,0.024493825,0.016142297,0.007730666,0.006070989,0.002912919,0.004389723,0.001709613,0.007173527,0.003956594,0.002881624,0.005958696,0.001549303,0.004441314,0.00242046,0.006879805,0.007660373,0.025442672
aztec ruins,6334323936,0.013297554,0.007449445,0.004918581,0.002538978,0.004142479,0.001565143,0.006027252,0.00359615,0.00261576,0.005331684,0.001405062,0.004175146,0.002370993,0.00772097,0.007576373,0.032614029,0.014194648,0.007631803,0.004989737,0.002606884,0.003989945,0.00157482,0.005827107,0.003632404,0.002598744,0.004947912,0.001472556,0.004053546,0.002363025,0.006972371,0.007996641,0.032493458,0.013777819,0.006764076,0.005374862,0.00260226,0.004016535,0.00150414,0.006595793,0.003655212,0.002403811,0.004909883,0.001432712,0.003966903,0.00227025,0.007245117,0.007659002,0.033167224,0.015753634,0.007840676,0.006135129,0.002485494,0.004733339,0.00172236,0.006281806,0.00336687,0.002681413,0.005687118,0.001559194,0.004718198,0.002332382,0.008162563,0.007391062,0.02649436,0.016938941,0.008164083,0.005887691,0.00258764,0.004840303,0.001767623,0.006310639,0.003494413,0.002852794,0.005582382,0.001639647,0.00481362,0.002457992,0.007180198,0.007828596,0.024999038,0.016191542,0.007603144,0.005778739,0.002524512,0.004906845,0.001639195,0.007209979,0.003398242,0.002616657,0.00602941,0.001496097,0.004796728,0.002310449,0.007347992,0.007596648,0.025899419,0.016962391,0.008831536,0.005873462,0.002589313,0.004121407,0.00179851,0.005487655,0.003381919,0.002695475,0.005284859,0.001614697,0.00431685,0.002370285,0.007403427,0.007868605,0.02674521,0.017567296,0.009242539,0.005391682,0.002684381,0.004242256,0.001767734,0.00574367,0.003486065,0.00280719,0.005314425,0.0016102,0.00442505,0.002493392,0.00653447,0.008565601,0.02546965,0.017088494,0.008815842,0.005295938,0.002755866,0.004328133,0.001664469,0.006288048,0.003621235,0.002800163,0.005622935,0.001520685,0.004450877,0.002464419,0.006349377,0.008362731,0.025916388
berlin cathedral,5359660879,0.011191537,0.008060375,0.003594163,0.002589787,0.002755617,0.001351657,0.004719328,0.003431768,0.002038495,0.004684568,0.001083002,0.003019935,0.002138163,0.007037184,0.007980739,0.041619555,0.011811309,0.007900678,0.003747494,0.002692221,0.002811313,0.001376579,0.004819764,0.003629448,0.002117788,0.004313814,0.001149819,0.003048524,0.002117991,0.006318245,0.008302789,0.041138094,0.01143669,0.007663233,0.003864414,0.002726479,0.00268376,0.001282962,0.005257284,0.003647707,0.001937932,0.004164584,0.001084083,0.0028891,0.002029099,0.006077337,0.008761844,0.041789364,0.017647597,0.009640989,0.004902029,0.003021388,0.003566854,0.001901789,0.004827845,0.003804598,0.00309183,0.004849266,0.001685612,0.003763722,0.002652145,0.006201242,0.008456284,0.027282683,0.017748402,0.009025769,0.004983033,0.002997761,0.003766761,0.001951284,0.004883777,0.003892787,0.00318972,0.004823397,0.001770126,0.003951225,0.002670257,0.006081979,0.008447418,0.027112176,0.017303097,0.009315854,0.004845534,0.003069516,0.003543045,0.001833994,0.005000167,0.003932165,0.003068572,0.004759569,0.001665353,0.003714692,0.00265664,0.005963738,0.008866511,0.027757425,0.0193461,0.009084561,0.005157266,0.00315457,0.003605614,0.002207859,0.00437751,0.004098091,0.003655638,0.004467292,0.002050915,0.003836244,0.002916462,0.005890631,0.008509391,0.024937727,0.019327523,0.009165523,0.004900087,0.00321139,0.003807717,0.002167364,0.004446929,0.004167692,0.003700764,0.00453279,0.002045499,0.004020183,0.002963036,0.00553387,0.008807845,0.02449766,0.018844458,0.009605856,0.00467865,0.003277716,0.003583622,0.002017,0.004606998,0.004208486,0.003626564,0.00457043,0.001891887,0.003790423,0.002975792,0.005401091,0.009420866,0.024796033
bok tower gardens,4455028107,0.013725024,0.006056474,0.005927062,0.002544735,0.004253039,0.001739635,0.006381264,0.003599487,0.002723446,0.005872453,0.001587079,0.004386414,0.002459975,0.008706741,0.006338063,0.031082557,0.014911036,0.006369554,0.005928879,0.002658948,0.004375151,0.001747734,0.00635639,0.003716939,0.002856552,0.005628943,0.001663382,0.004513716,0.002515866,0.007707031,0.006867504,0.029565821,0.014291562,0.005894394,0.006027677,0.002667716,0.004363761,0.001692235,0.007285346,0.003811363,0.002757148,0.005821687,0.0016061,0.004437964,0.002433076,0.007548611,0.006815451,0.029929357,0.016137894,0.006518185,0.00698621,0.002592886,0.00491861,0.001944558,0.006487338,0.003511171,0.002901227,0.006167224,0.001793951,0.005042201,0.002513408,0.00897326,0.006292312,0.024603014,0.017500566,0.006548794,0.006786338,0.002636383,0.005427186,0.00193814,0.006882963,0.003598447,0.003134668,0.006182703,0.001870004,0.005521302,0.002626613,0.00785596,0.00659788,0.0222755,0.016388459,0.006180689,0.006466879,0.002647126,0.00522915,0.00177064,0.007733726,0.00364635,0.002973987,0.006682003,0.001680423,0.005309949,0.002534584,0.007540065,0.006474367,0.024125051,0.01718363,0.007405509,0.006573227,0.00263392,0.004617239,0.001942588,0.005886708,0.003362452,0.002838222,0.005634987,0.001784128,0.004795962,0.002530178,0.008364354,0.006888673,0.02494167,0.017994175,0.00757981,0.006320909,0.00272414,0.004908333,0.001871854,0.006463539,0.003469574,0.002948354,0.005793938,0.001771667,0.005058541,0.002602057,0.007289524,0.007375786,0.023211247,0.017222131,0.00731441,0.005918502,0.002739415,0.004862157,0.001726711,0.007235912,0.003538291,0.002894875,0.006521728,0.001611666,0.005031811,0.00258005,0.00696826,0.007236853,0.023980676
brandenburg gate,4213763167,0.013895226,0.008644784,0.004580645,0.002812731,0.003066591,0.00155657,0.005185809,0.003604432,0.002534452,0.005871219,0.001324534,0.003460725,0.002365286,0.007547319,0.007434789,0.033425353,0.015223477,0.008462903,0.004940021,0.002925656,0.003254404,0.001665586,0.005282957,0.003733811,0.002686333,0.00533063,0.001478497,0.003599549,0.002422889,0.006834755,0.007763225,0.031705776,0.015294105,0.008127602,0.005533218,0.003033393,0.003238147,0.001658707,0.005791011,0.003892756,0.002590508,0.005151308,0.001515391,0.003555773,0.002331925,0.006893249,0.007554758,0.031148617,0.018065723,0.00896242,0.005491676,0.002997804,0.003633688,0.001951262,0.00511597,0.00377215,0.003213035,0.005462019,0.001781539,0.00394142,0.002712402,0.006821228,0.007784888,0.025603242,0.019424056,0.008817123,0.005534371,0.003065489,0.004060319,0.002011027,0.005203421,0.00379144,0.003413868,0.005271992,0.001914065,0.004248494,0.002880058,0.006232619,0.008239401,0.023202722,0.018565768,0.00893151,0.005501311,0.003154487,0.003827343,0.001867022,0.005515995,0.003893755,0.003254763,0.00537534,0.001756994,0.004036471,0.002790317,0.006127178,0.008261862,0.02445035,0.019443732,0.008915636,0.005504716,0.003046013,0.003494997,0.002117812,0.004738498,0.003810225,0.003443342,0.004854747,0.00200383,0.003773749,0.002874501,0.006316716,0.00863238,0.024339572,0.019858862,0.009149607,0.005318511,0.003162644,0.003722525,0.00209929,0.004787974,0.003893891,0.003533101,0.004886748,0.002004331,0.003993738,0.002989724,0.005787997,0.008911628,0.023209896,0.0195303,0.009396925,0.005037653,0.003303387,0.003716823,0.00195608,0.005025656,0.004073712,0.00360713,0.005029233,0.001876318,0.003941855,0.003054768,0.005448748,0.009210612,0.023101267
cabrillo,5528327227,0.011076073,0.009711938,0.003509374,0.002570121,0.002631275,0.001298106,0.004962161,0.00320355,0.001798095,0.005764847,0.000910588,0.002993429,0.001960383,0.007788278,0.00775179,0.039326187,0.011784431,0.00948998,0.00400091,0.002695988,0.002731816,0.001300952,0.005298341,0.003368119,0.001766668,0.005107793,0.000967546,0.003058999,0.001892678,0.007035902,0.007814026,0.038942045,0.012014869,0.008734553,0.004490827,0.002893388,0.002669676,0.001251398,0.005831137,0.00365512,0.001670136,0.004426445,0.000995443,0.002885581,0.001793982,0.006480525,0.00816359,0.039299523,0.014889573,0.010659233,0.004443036,0.002915325,0.003008058,0.001623392,0.005085596,0.003571653,0.0024084,0.005926445,0.0012085,0.003443026,0.0022092,0.007422615,0.007448939,0.0309932,0.016258853,0.010251555,0.005284673,0.002999895,0.003602282,0.001760681,0.005755144,0.003723486,0.002617563,0.005980701,0.001407547,0.004001447,0.002267377,0.007093892,0.007399209,0.026851887,0.015520932,0.009990558,0.004919217,0.003227872,0.003119681,0.001594593,0.005586133,0.003895993,0.002328704,0.005099287,0.001257915,0.003456483,0.002167762,0.006376208,0.00787531,0.030839545,0.016127458,0.008819329,0.00516313,0.003032758,0.003312205,0.001881835,0.005035964,0.00389094,0.002841669,0.005617726,0.001530417,0.003736346,0.002481725,0.007463947,0.007112526,0.029208219,0.016974706,0.008324386,0.005617949,0.003050064,0.003945012,0.001933841,0.005732323,0.003954533,0.003044107,0.005800119,0.001664285,0.00432543,0.002585185,0.007152351,0.007234033,0.025917869,0.016160788,0.008902237,0.005006523,0.00323452,0.003467947,0.001773611,0.005678835,0.004135513,0.002874143,0.005499201,0.001466616,0.00380253,0.002501169,0.006372177,0.007873743,0.02850664
casa batllo,5518669862,0.011922777,0.007052513,0.004587521,0.002374581,0.003439002,0.001382323,0.005823798,0.003314419,0.002270616,0.005382913,0.001206557,0.00356534,0.002172489,0.007947011,0.007272261,0.037529444,0.013317017,0.007062751,0.005052721,0.002509496,0.003665318,0.001481782,0.006014832,0.003568269,0.00242291,0.004970588,0.001380409,0.003814541,0.002201942,0.006975761,0.007656392,0.035148835,0.012552346,0.006595765,0.005287999,0.002472761,0.00354887,0.001403476,0.006741482,0.003508028,0.002176018,0.004831502,0.001307992,0.003599096,0.002065878,0.006909663,0.007879391,0.036363299,0.015316614,0.007780771,0.006154689,0.002578701,0.00412394,0.001700226,0.006300183,0.003480418,0.00269439,0.006138405,0.00153008,0.004269538,0.002355876,0.00840846,0.007310801,0.027100475,0.016704865,0.008099676,0.006351436,0.00263989,0.004343006,0.001743299,0.006563224,0.003598379,0.002880181,0.005953762,0.00164366,0.004486889,0.00243476,0.007461697,0.007777811,0.024561029,0.015685432,0.007526273,0.006094333,0.0026734,0.004232326,0.001658132,0.0071503,0.003679526,0.002710041,0.005841726,0.001555007,0.004318743,0.002368471,0.007118931,0.007625764,0.02700516,0.016602564,0.008630871,0.006125452,0.002696683,0.003964988,0.001801641,0.005847995,0.00346854,0.002709451,0.006059903,0.001567558,0.004229134,0.00236936,0.007865336,0.007390294,0.025913796,0.017100134,0.008869108,0.005966573,0.002744138,0.004091379,0.001772248,0.006097634,0.003536986,0.002781838,0.005868665,0.001592859,0.004320039,0.002408676,0.007004073,0.007894615,0.025194601,0.016647179,0.008586872,0.005668332,0.00279013,0.004113409,0.001683747,0.006580102,0.003637774,0.00271839,0.005789491,0.001527827,0.004268918,0.002397186,0.006496541,0.008122915,0.026214751
casa rosada,3752998210,0.013122329,0.008353889,0.00401046,0.002678543,0.003463055,0.00161241,0.004805722,0.003561299,0.002400254,0.00509512,0.001310573,0.003736903,0.002306234,0.007340404,0.007031494,0.036507532,0.013531727,0.008384827,0.004230396,0.002772368,0.003515611,0.001569289,0.005040559,0.003752384,0.002367665,0.004516332,0.001385112,0.003695984,0.002245365,0.006634481,0.007407376,0.036286745,0.013400762,0.007964459,0.004470347,0.00294008,0.003317758,0.001528824,0.005495775,0.003995154,0.00227266,0.004044271,0.001390404,0.003486049,0.002180903,0.006021629,0.007716384,0.037110763,0.015795169,0.008451156,0.004775727,0.002892533,0.003891066,0.001770075,0.004983647,0.003745614,0.002848662,0.005231688,0.001496025,0.004098992,0.002518762,0.007130917,0.00739289,0.030313298,0.016704719,0.008196845,0.005179386,0.002926442,0.004285759,0.001799288,0.005382033,0.003820748,0.002938529,0.00508835,0.001622393,0.004420374,0.002573916,0.00667967,0.007508672,0.028209096,0.016328212,0.007922749,0.00529016,0.003070905,0.003962045,0.001717447,0.005542071,0.004046259,0.002790563,0.004571858,0.001572115,0.004090788,0.0025108,0.006258211,0.007574929,0.030087108,0.01660933,0.008420179,0.005162629,0.002935461,0.003762867,0.001815661,0.004861095,0.003806844,0.003030132,0.005005954,0.001589622,0.003958171,0.002591217,0.007068723,0.007454011,0.029264326,0.017363228,0.008322711,0.00529509,0.002966913,0.004335406,0.001843627,0.005304197,0.003832265,0.003079276,0.005255923,0.001639171,0.004482022,0.00265769,0.006781801,0.007577577,0.026599326,0.016675254,0.008141191,0.005262077,0.003039693,0.004082367,0.001745746,0.005571922,0.004006068,0.002984009,0.004934175,0.001611159,0.004173182,0.002577825,0.006272196,0.007843677,0.028415682
castillo de san marcos,5293494145,0.013567993,0.005938315,0.00634832,0.002250951,0.004693101,0.001668219,0.006169159,0.003201272,0.002420486,0.006020808,0.001499155,0.004714302,0.002137281,0.009112993,0.00564506,0.032011339,0.014663287,0.006386163,0.006132868,0.002414031,0.004823742,0.001667684,0.006658271,0.003497028,0.002731518,0.005972197,0.001603088,0.004938052,0.002280402,0.007699989,0.00638553,0.029544905,0.013277339,0.005702536,0.005837288,0.002295185,0.004711084,0.001504437,0.007653172,0.003410236,0.002474547,0.006227039,0.001441577,0.004698059,0.002114895,0.007171118,0.006143153,0.03273709,0.015901813,0.006092184,0.007475833,0.002258499,0.005633295,0.001836113,0.006534359,0.003060999,0.002530333,0.006217982,0.001724913,0.005621926,0.002236067,0.009343248,0.005744077,0.025187112,0.017365221,0.006479861,0.006748918,0.002377765,0.006167521,0.001744217,0.007124933,0.003255254,0.002767184,0.006495491,0.001701952,0.006188987,0.00235419,0.007773248,0.006196686,0.022657327,0.015955651,0.006164558,0.006222953,0.002401123,0.00569555,0.001611377,0.008188999,0.00342988,0.002718416,0.007154311,0.001546918,0.005677397,0.002256872,0.007057072,0.006088105,0.025229572,0.016939116,0.007279547,0.00695464,0.002377732,0.005045674,0.001885004,0.006003799,0.003083693,0.002593363,0.005794238,0.001735694,0.005183696,0.002321963,0.008438579,0.006651553,0.025110464,0.017731225,0.007652455,0.006153454,0.002464658,0.005403108,0.001747172,0.00642559,0.003185154,0.002682909,0.005999307,0.001650237,0.005546942,0.002407037,0.007167062,0.007186435,0.023996008,0.01700153,0.007453969,0.005646212,0.002566106,0.005236186,0.001589456,0.007343332,0.003382851,0.002717542,0.006590898,0.00149526,0.00526269,0.002382704,0.006399918,0.007216061,0.02511404
